city,avgCoveredCharges,averagePayments
ADRIAN,24471,6992
ALMA,12414,9485
ALPENA,19820,8242
ANN ARBOR,25923,10393
BAD AXE,7268,7748
BATTLE CREEK,18885,7899
BAY CITY,21870,6802
BIG RAPIDS,9056,7365
CADILLAC,13832,6973
CARSON CITY,12106,8259
CHELSEA,11450,6779
CLARE,10691,6345
CLINTON TOWNSHI,14726,7250
COLDWATER,15182,7014
COMMERCE TOWNSH,22711,7726
DEARBORN,19550,8537
DETROIT,23247,11034
EAST CHINA,18120,6721
ESCANABA,19776,8086
FARMINGTON HILL,16658,9873
FLINT,22422,10149
FREMONT,12364,7418
GARDEN CITY,17058,8671
GAYLORD,14222,8124
GRAND BLANC,21922,9132
GRAND HAVEN,12618,6567
GRAND RAPIDS,12877,8355
GRAYLING,11896,7068
GREENVILLE,11312,7403
GROSSE POINTE,17101,7313
HANCOCK,10424,8318
HASTINGS,20012,7296
HILLSDALE,20282,7507
HOWELL,16432,7540
IRON MOUNTAIN,21380,6692
JACKSON,24626,6877
KALAMAZOO,20027,8574
LANSING,26312,8578
LAPEER,23411,6840
LIVONIA,16640,6806
LUDINGTON,21749,8090
MARQUETTE,11705,8390
MARSHALL,22584,6758
MIDLAND,17044,7880
MONROE,16644,7132
MOUNT CLEMENS,15512,7819
MOUNT PLEASANT,19011,6429
MUSKEGON,10098,7175
OWOSSO,20357,6821
PETOSKEY,13760,7660
PONTIAC,16376,9678
PORT HURON,16537,6815
ROCHESTER,31760,7327
ROYAL OAK,31519,9020
SAGINAW,25102,7565
SAULT SAINTE MA,14129,9256
SOUTH HAVEN,12373,8699
SOUTHFIELD,27913,9108
ST JOSEPH,13135,7236
STURGIS,12296,7880
TAYLOR,20682,7341
THREE RIVERS,11943,7452
TRAVERSE CITY,26237,8541
TRENTON,22548,7880
TROY,38622,7832
W BLOOMFIELD,25921,6466
WARREN,23086,7906
WAYNE,17099,7501
WEST BRANCH,10852,7163
WYANDOTTE,18117,7532
WYOMING,17336,8401
ZEELAND,17620,6979
