city,avgCoveredCharges,averagePayments
ADRIAN,28857,10506
ALMA,23933,14554
ALPENA,29281,13129
ANN ARBOR,41313,15445
BAD AXE,10605,11371
BATTLE CREEK,21173,11391
BAY CITY,30597,10847
BIG RAPIDS,9866,10702
CADILLAC,18087,9871
CARSON CITY,11644,12842
CHELSEA,18338,11117
CLARE,18546,10332
CLINTON TOWNSHI,22662,11822
COLDWATER,24434,11698
COMMERCE TOWNSH,35048,12615
DEARBORN,36221,13719
DETROIT,34484,17016
EAST CHINA,19482,10548
ESCANABA,27590,12597
FARMINGTON HILL,24480,15138
FLINT,34015,14585
FREMONT,21615,11525
GARDEN CITY,22174,13551
GAYLORD,16003,12274
GRAND BLANC,36698,14865
GRAND HAVEN,20495,11453
GRAND RAPIDS,23208,13978
GRAYLING,19945,10742
GREENVILLE,20121,11228
GROSSE POINTE,24872,11513
HANCOCK,17360,13456
HASTINGS,27624,11541
HILLSDALE,25475,11793
HOLLAND,23126,11051
HOWELL,26393,11782
IRON MOUNTAIN,23058,10662
JACKSON,37913,11349
KALAMAZOO,34072,13855
LANSING,43457,14071
LAPEER,36291,11274
LIVONIA,23808,10956
LUDINGTON,29994,12312
MARQUETTE,22538,13470
MARSHALL,30609,11176
MIDLAND,30912,13191
MONROE,31832,11420
MOUNT CLEMENS,22282,12378
MOUNT PLEASANT,24791,10022
MUSKEGON,17141,11647
OWOSSO,30615,11529
PETOSKEY,29920,12618
PONTIAC,28582,15705
PORT HURON,29018,11015
ROCHESTER,42653,11789
ROYAL OAK,42115,14830
SAGINAW,39096,12366
SAULT SAINTE MA,24370,14351
SOUTH HAVEN,12682,12633
SOUTHFIELD,34891,14175
ST JOSEPH,21636,11645
TAWAS CITY,11268,10407
TAYLOR,28654,11584
TRAVERSE CITY,34545,13456
TRENTON,34980,12964
TROY,38734,11902
W BLOOMFIELD,37456,12722
WARREN,31823,12572
WAYNE,30086,12140
WEST BRANCH,13682,11284
WYANDOTTE,29304,11922
WYOMING,23452,13576
ZEELAND,25150,10168
