city,avgCoveredCharges,averagePayments
ADRIAN,46840,12726
ALMA,33237,14769
ALPENA,35379,13891
ANN ARBOR,38427,17112
BAD AXE,34981,15191
BATTLE CREEK,41256,13576
BAY CITY,35994,12191
BIG RAPIDS,19315,13409
CADILLAC,26754,12482
CARSON CITY,37692,15556
CHELSEA,24649,13046
CLARE,27697,11623
CLINTON TOWNSHI,34556,13390
COLDWATER,46275,13177
COMMERCE TOWNSH,47386,13995
DEARBORN,47887,15201
DETROIT,44529,18405
EAST CHINA,27944,12299
ESCANABA,41356,14462
FARMINGTON HILL,31576,17475
FLINT,50160,17187
FREMONT,29812,13371
GARDEN CITY,31956,15156
GAYLORD,28316,14530
GRAND BLANC,43148,15881
GRAND HAVEN,32119,12043
GRAND RAPIDS,26641,16145
GRAYLING,30548,13347
GREENVILLE,22832,13320
GROSSE POINTE,30464,13193
HANCOCK,33113,15382
HASTINGS,29910,12824
HILLSDALE,32824,13221
HOLLAND,36906,13476
HOWELL,42587,14208
IRON MOUNTAIN,29918,12838
JACKSON,38493,12322
KALAMAZOO,41908,15421
LANSING,39098,14567
LAPEER,37246,12306
LIVONIA,30320,12366
LUDINGTON,31360,14494
MARQUETTE,29101,14534
MARSHALL,41875,12752
MIDLAND,25980,14125
MONROE,35380,12614
MOUNT CLEMENS,36171,13874
MOUNT PLEASANT,26883,11854
MUSKEGON,24863,13600
OWOSSO,48722,13090
PETOSKEY,23065,13588
PONTIAC,38897,16786
PORT HURON,36711,11988
ROCHESTER,42184,12798
ROYAL OAK,26867,15141
SAGINAW,36758,13409
SAULT SAINTE MA,37766,15942
SOUTH HAVEN,27103,16064
SOUTHFIELD,32521,19777
ST JOSEPH,34560,14174
STURGIS,21653,13918
TAWAS CITY,17752,12729
TAYLOR,50414,13798
THREE RIVERS,31335,13655
TRAVERSE CITY,25066,12172
TRENTON,41492,13553
TROY,28843,13194
W BLOOMFIELD,34312,11263
WARREN,32688,13929
WATERVLIET,38850,16863
WAYNE,45780,13439
WEST BRANCH,27218,12755
WYANDOTTE,33711,13253
WYOMING,32979,16041
ZEELAND,24995,12269
