city,avgCoveredCharges,averagePayments
ALAMOGORDO,13022,6427
ALBUQUERQUE,16295,5580
ARTESIA,12375,6250
CARLSBAD,26116,4712
CLOVIS,17396,4495
DEMING,17960,5060
ESPANOLA,19175,6895
FARMINGTON,16080,5783
GALLUP,9250,5667
GRANTS,11410,7785
HOBBS,31391,5709
LAS CRUCES,17094,5162
LAS VEGAS,23529,6522
LOS ALAMOS,14254,7976
PORTALES,9441,4910
ROSWELL,23818,4813
SANTA FE,15104,6595
SHIPROCK,6846,6563
SILVER CITY,11274,4806
TAOS,10065,6943
