city,avgCoveredCharges,averagePayments
AMERICAN FORK,16320,5640
BOUNTIFUL,25814,5358
LAYTON,16419,5731
LOGAN,15218,5841
MURRAY,17325,8652
OGDEN,16605,6276
PRICE,15349,6557
PROVO,18540,6674
SALT LAKE CITY,19959,7100
ST GEORGE,13446,6608
WEST JORDAN,19145,6137
