city,avgCoveredCharges,averagePayments
ANNAPOLIS,8340,7806
BALTIMORE,10680,10060
BEL AIR,8345,7899
BERLIN,5261,4945
BETHESDA,7496,7046
CHESTERTOWN,9046,8503
CHEVERLY,12066,11342
CLINTON,10376,9754
COLUMBIA,7439,6992
CUMBERLAND,10589,9953
EASTON,8455,7948
ELKTON,9042,8499
FREDERICK,8652,8157
GLEN BURNIE,8245,7858
HAGERSTOWN,9795,9208
LA PLATA,8666,8146
LANHAM,7808,7340
LAUREL,8580,8065
LEONARDTOWN,7444,6997
OLNEY,8679,8158
PRINCE FREDERIC,8756,8231
RANDALLSTOWN,9736,9211
ROCKVILLE,7462,7015
SALISBURY,8663,8171
SILVER SPRING,7575,7140
TAKOMA PARK,8920,8384
TOWSON,8382,7879
WESTMINSTER,9063,8548
