city,avgCoveredCharges,averagePayments
ANNAPOLIS,4710,4428
BALTIMORE,6644,6263
BEL AIR,5361,5128
BETHESDA,4574,4351
CHEVERLY,8889,8356
CLINTON,6078,5751
COLUMBIA,7174,6743
CUMBERLAND,7298,6860
EASTON,5148,4840
ELKTON,4898,4604
FORT WASHINGTON,6170,5887
FREDERICK,6086,5747
GLEN BURNIE,4772,4486
HAGERSTOWN,5084,4779
LA PLATA,4900,4606
LANHAM,4954,4707
LEONARDTOWN,5185,4874
OLNEY,6601,6232
PRINCE FREDERIC,6713,6310
RANDALLSTOWN,5739,5394
ROCKVILLE,5086,4823
SALISBURY,5703,5361
SILVER SPRING,4931,4636
TAKOMA PARK,6921,6549
TOWSON,6855,6482
WESTMINSTER,6250,5956
