city,avgCoveredCharges,averagePayments
ANNAPOLIS,35746,33602
BALTIMORE,54347,51459
BEL AIR,33808,31807
BERLIN,31285,29408
BETHESDA,37479,35230
CHEVERLY,54117,50870
CLINTON,42797,40229
COLUMBIA,38843,36578
CUMBERLAND,56028,52666
FREDERICK,28160,26471
GLEN BURNIE,50295,47326
HAGERSTOWN,34035,32054
LA PLATA,38295,36067
LANHAM,66045,62082
LAUREL,34388,32623
OLNEY,30574,28740
RANDALLSTOWN,31073,29161
ROCKVILLE,40949,38698
SALISBURY,44277,41638
SILVER SPRING,44263,41710
TAKOMA PARK,54008,50767
TOWSON,36191,34156
WESTMINSTER,46818,44111
