city,avgCoveredCharges,averagePayments
ANNAPOLIS,10869,10243
BALTIMORE,14421,13563
BEL AIR,8428,8021
BETHESDA,12238,11579
CHEVERLY,16941,15925
CLINTON,9719,9138
COLUMBIA,11070,10406
CUMBERLAND,13258,12463
EASTON,10038,9436
ELKTON,13767,12941
FREDERICK,11134,10466
GLEN BURNIE,11900,11185
HAGERSTOWN,11691,10989
LANHAM,11756,11051
LEONARDTOWN,9392,8828
OLNEY,14300,13442
PRINCE FREDERIC,9006,8538
RANDALLSTOWN,14747,13928
ROCKVILLE,15064,14160
SALISBURY,12691,11929
SILVER SPRING,13205,12432
TAKOMA PARK,12494,11744
TOWSON,12800,12032
WESTMINSTER,10829,10239
