city,avgCoveredCharges,averagePayments
ANNAPOLIS,9284,8787
BALTIMORE,11054,10415
BEL AIR,7377,6978
BERLIN,7552,7116
BETHESDA,8142,7670
CHESTERTOWN,11441,10773
CHEVERLY,12427,11721
CLINTON,9285,8743
COLUMBIA,8605,8104
CRISFIELD,11132,10464
CUMBERLAND,10014,9413
EASTON,9104,8578
ELKTON,8153,7675
FORT WASHINGTON,8734,8210
FREDERICK,9741,9181
GLEN BURNIE,9039,8509
HAGERSTOWN,9944,9383
HAVRE DE GRACE,8403,7917
LA PLATA,8582,8080
LANHAM,8257,7775
LAUREL,9914,9319
LEONARDTOWN,9121,8574
OAKLAND,7464,7016
OLNEY,9606,9030
PRINCE FREDERIC,8719,8255
RANDALLSTOWN,11569,10877
ROCKVILLE,8726,8231
SALISBURY,10408,9830
SILVER SPRING,9009,8478
TAKOMA PARK,12012,11380
TOWSON,9425,8860
WESTMINSTER,10138,9543
