city,avgCoveredCharges,averagePayments
ANNAPOLIS,17808,16740
BALTIMORE,12319,11598
BEL AIR,8106,7619
BERLIN,6262,5886
BETHESDA,11643,11006
CHESTERTOWN,17073,16048
CHEVERLY,16638,15639
CLINTON,11229,10555
COLUMBIA,11586,10890
CUMBERLAND,9025,8487
EASTON,11106,10439
ELKTON,10347,9727
FREDERICK,10512,9929
GLEN BURNIE,12087,11362
HAGERSTOWN,10137,9529
HAVRE DE GRACE,13358,12556
LA PLATA,7526,7074
LANHAM,9765,9179
LEONARDTOWN,10064,9461
OLNEY,8710,8187
PRINCE FREDERIC,7431,7001
RANDALLSTOWN,10792,10145
ROCKVILLE,12799,12031
SALISBURY,11342,10661
SILVER SPRING,9443,8935
TAKOMA PARK,13651,12832
TOWSON,8768,8242
WESTMINSTER,8127,7712
