city,avgCoveredCharges,averagePayments
ANNAPOLIS,10947,10306
BALTIMORE,20435,19247
BEL AIR,9233,8699
BERLIN,9072,8527
BETHESDA,14977,14096
CHESTERTOWN,24327,22868
CHEVERLY,49698,46716
CLINTON,12875,12103
COLUMBIA,11439,10783
CUMBERLAND,11231,10573
EASTON,10495,9884
ELKTON,12067,11356
FREDERICK,14920,14025
GLEN BURNIE,14077,13256
HAGERSTOWN,13003,12242
HAVRE DE GRACE,11585,10890
LA PLATA,11221,10548
LANHAM,17929,16853
LAUREL,12243,11508
LEONARDTOWN,10374,9752
OLNEY,15512,14581
PRINCE FREDERIC,14587,13719
RANDALLSTOWN,13108,12322
ROCKVILLE,25243,23728
SALISBURY,16450,15476
SILVER SPRING,14592,13772
TAKOMA PARK,12594,11899
TOWSON,12732,11968
WESTMINSTER,10665,10058
