city,avgCoveredCharges,averagePayments
ANNAPOLIS,8010,7559
BALTIMORE,10423,9834
BEL AIR,6134,5794
BETHESDA,10500,9870
CLINTON,8496,7986
COLUMBIA,8557,8125
CUMBERLAND,6653,6253
EASTON,8288,7791
FORT WASHINGTON,6649,6343
FREDERICK,7812,7435
GLEN BURNIE,9565,9016
HAGERSTOWN,7305,6935
HAVRE DE GRACE,8616,8099
LA PLATA,9549,8976
LANHAM,7900,7426
OLNEY,8989,8607
PRINCE FREDERIC,7080,6655
RANDALLSTOWN,9538,8965
ROCKVILLE,9122,8626
SALISBURY,8963,8451
SILVER SPRING,7646,7195
TAKOMA PARK,11032,10370
TOWSON,9679,9098
WESTMINSTER,8667,8176
