city,avgCoveredCharges,averagePayments
ANNAPOLIS,7412,6982
BALTIMORE,8203,7736
BEL AIR,4729,4502
BERLIN,5944,5588
BETHESDA,6744,6369
CHESTERTOWN,9757,9172
CHEVERLY,9030,8488
CLINTON,7127,6699
COLUMBIA,6241,5867
CUMBERLAND,7970,7558
EASTON,7552,7114
ELKTON,6409,6058
FREDERICK,7239,6835
GLEN BURNIE,5187,4876
HAGERSTOWN,5959,5652
HAVRE DE GRACE,5036,4734
LA PLATA,5674,5360
LANHAM,5707,5365
LEONARDTOWN,6288,5911
OLNEY,6192,5928
PRINCE FREDERIC,7343,6902
RANDALLSTOWN,6786,6384
ROCKVILLE,6461,6149
SALISBURY,6423,6056
SILVER SPRING,7162,6766
TAKOMA PARK,8479,7970
TOWSON,7059,6636
WESTMINSTER,7261,6825
