city,avgCoveredCharges,averagePayments
ANNAPOLIS,16491,15635
BALTIMORE,23681,22391
BEL AIR,21890,20615
BERLIN,23923,22519
BETHESDA,17397,16446
CHESTERTOWN,25498,23995
CHEVERLY,27488,25838
CLINTON,27802,26365
COLUMBIA,18181,17143
CUMBERLAND,22797,21469
EASTON,17442,16406
ELKTON,26508,24940
FORT WASHINGTON,28495,26785
FREDERICK,16377,15445
GLEN BURNIE,20091,18924
HAGERSTOWN,18279,17302
HAVRE DE GRACE,25970,24462
LA PLATA,22496,21177
LANHAM,29004,27298
LAUREL,18090,17004
LEONARDTOWN,20523,19318
OAKLAND,19874,18697
OLNEY,18949,17889
PRINCE FREDERIC,24560,23184
RANDALLSTOWN,28036,26364
ROCKVILLE,22684,21347
SALISBURY,20973,19789
SILVER SPRING,22384,21144
TAKOMA PARK,21958,20725
TOWSON,14847,14003
WESTMINSTER,22939,21658
