city,avgCoveredCharges,averagePayments
ANNAPOLIS,11456,10794
BALTIMORE,12304,11589
BEL AIR,8533,8076
BERLIN,11958,11241
BETHESDA,11891,11178
CHESTERTOWN,14768,13882
CHEVERLY,14104,13325
CLINTON,9536,8964
COLUMBIA,10008,9462
CUMBERLAND,11092,10435
EASTON,11155,10486
ELKTON,10550,9925
FORT WASHINGTON,13176,12385
FREDERICK,12555,11810
GLEN BURNIE,12294,11622
HAGERSTOWN,10650,10042
HAVRE DE GRACE,10517,9940
LA PLATA,11654,10972
LANHAM,10146,9537
LAUREL,14080,13235
LEONARDTOWN,10969,10311
OAKLAND,9495,8925
OLNEY,12406,11661
PRINCE FREDERIC,9093,8572
RANDALLSTOWN,14208,13356
ROCKVILLE,18974,17869
SALISBURY,12338,11644
SILVER SPRING,11930,11285
TAKOMA PARK,18790,17706
TOWSON,14020,13179
WESTMINSTER,10999,10379
