city,avgCoveredCharges,averagePayments
ANNAPOLIS,16650,15739
BALTIMORE,18575,17486
BEL AIR,11916,11233
BERLIN,8482,7973
BETHESDA,18039,17044
CHEVERLY,18534,17422
CLINTON,11452,10781
COLUMBIA,9773,9218
CUMBERLAND,17364,16380
EASTON,17092,16066
ELKTON,10914,10259
FREDERICK,14190,13352
GLEN BURNIE,18947,17810
HAGERSTOWN,21483,20243
HAVRE DE GRACE,13900,13066
LA PLATA,10972,10365
LANHAM,15055,14125
LAUREL,15575,14640
LEONARDTOWN,8967,8429
OLNEY,15059,14182
PRINCE FREDERIC,12200,11468
RANDALLSTOWN,15050,14147
ROCKVILLE,20848,19616
SALISBURY,13454,12664
SILVER SPRING,16688,15777
TAKOMA PARK,15349,14428
TOWSON,12960,12219
WESTMINSTER,15216,14370
