city,avgCoveredCharges,averagePayments
ANNAPOLIS,6800,6425
BALTIMORE,9103,8579
BEL AIR,5481,5168
BERLIN,5535,5203
BETHESDA,6334,5954
CHESTERTOWN,9479,8910
CHEVERLY,22952,21575
CLINTON,7262,6826
COLUMBIA,7924,7450
CUMBERLAND,9401,8837
EASTON,7403,6978
ELKTON,7103,6677
FORT WASHINGTON,5419,5094
FREDERICK,6858,6465
GLEN BURNIE,5381,5093
HAGERSTOWN,6660,6328
HAVRE DE GRACE,7861,7491
LA PLATA,5846,5911
LANHAM,6390,6061
LAUREL,7609,7152
LEONARDTOWN,6096,5730
OLNEY,8618,8124
PRINCE FREDERIC,6902,6488
RANDALLSTOWN,6142,5784
ROCKVILLE,5375,5071
SALISBURY,7574,7120
SILVER SPRING,7500,7101
TAKOMA PARK,10723,10120
TOWSON,6949,6549
WESTMINSTER,8325,7851
