city,avgCoveredCharges,averagePayments
ANNAPOLIS,8160,7671
BALTIMORE,10271,9688
BEL AIR,7250,6867
BERLIN,6413,6028
BETHESDA,7154,6762
CHESTERTOWN,9863,9396
CLINTON,7279,6843
COLUMBIA,10131,9576
CUMBERLAND,8804,8319
EASTON,8345,7844
ELKTON,6096,5730
FORT WASHINGTON,5008,4707
FREDERICK,8324,7825
GLEN BURNIE,8712,8189
HAGERSTOWN,7360,6974
LA PLATA,5758,5454
LANHAM,9485,8963
LAUREL,6475,6087
LEONARDTOWN,6848,6437
OAKLAND,5274,4958
OLNEY,6932,6516
PRINCE FREDERIC,7959,7481
RANDALLSTOWN,10051,9493
ROCKVILLE,6928,6540
SALISBURY,8743,8241
SILVER SPRING,7014,6614
TAKOMA PARK,7952,7492
TOWSON,8146,7684
WESTMINSTER,9112,8678
