city,avgCoveredCharges,averagePayments
ANNAPOLIS,10641,10028
BALTIMORE,12140,11437
BEL AIR,7047,6642
BERLIN,5926,5571
BETHESDA,7286,6849
CHEVERLY,20710,19468
CLINTON,8770,8271
COLUMBIA,7604,7230
CUMBERLAND,10476,9847
EASTON,9164,8614
ELKTON,6434,6048
FREDERICK,9353,8801
GLEN BURNIE,7933,7479
HAGERSTOWN,10559,9978
HAVRE DE GRACE,6462,6075
LA PLATA,9209,8741
LANHAM,9579,9085
LAUREL,9157,8608
LEONARDTOWN,6446,6059
OLNEY,8483,7974
PRINCE FREDERIC,9068,8524
RANDALLSTOWN,9873,9281
ROCKVILLE,7558,7124
SALISBURY,9685,9120
SILVER SPRING,8246,7755
TAKOMA PARK,11359,10677
TOWSON,9303,8745
WESTMINSTER,9818,9229
