city,avgCoveredCharges,averagePayments
ANNAPOLIS,5074,4769
BALTIMORE,7906,7453
BEL AIR,5493,5196
BERLIN,4736,4452
BETHESDA,6546,6192
CHESTERTOWN,6195,5823
CHEVERLY,7300,6906
CLINTON,6132,5764
COLUMBIA,5412,5135
CUMBERLAND,5769,5423
EASTON,6338,6002
ELKTON,4668,4388
FORT WASHINGTON,5135,4827
FREDERICK,7091,6665
GLEN BURNIE,6080,5732
HAGERSTOWN,5873,5597
HAVRE DE GRACE,7196,6764
LA PLATA,4590,4314
LANHAM,5098,4816
LEONARDTOWN,5583,5248
OAKLAND,5557,5223
OLNEY,5740,5395
PRINCE FREDERIC,5274,4957
RANDALLSTOWN,6708,6328
ROCKVILLE,5711,5368
SALISBURY,6799,6421
SILVER SPRING,6128,5781
TAKOMA PARK,8370,7867
TOWSON,5400,5157
WESTMINSTER,7359,6944
