city,avgCoveredCharges,averagePayments
ANNAPOLIS,8180,7690
BALTIMORE,13389,12596
BETHESDA,10261,9652
CHEVERLY,8554,8040
CLINTON,8857,8335
COLUMBIA,11018,10375
CUMBERLAND,7257,6831
EASTON,12147,11437
ELKTON,10819,10184
FREDERICK,9934,9344
GLEN BURNIE,12863,12120
HAGERSTOWN,8117,7638
HAVRE DE GRACE,9655,9109
LAUREL,8280,7841
LEONARDTOWN,9829,9239
OLNEY,9215,8695
PRINCE FREDERIC,9841,9332
RANDALLSTOWN,9907,9324
SALISBURY,11477,10803
SILVER SPRING,9699,9117
TAKOMA PARK,8214,7721
TOWSON,16879,15882
WESTMINSTER,9230,8708
