city,avgCoveredCharges,averagePayments
ANNAPOLIS,4822,4571
BALTIMORE,6924,6532
BETHESDA,4963,4665
CHEVERLY,5630,5357
CLINTON,5601,5312
COLUMBIA,5277,5055
CUMBERLAND,5386,5063
EASTON,4597,4321
ELKTON,4228,3974
FREDERICK,5012,4734
GLEN BURNIE,5308,5077
HAGERSTOWN,5788,5440
HAVRE DE GRACE,5477,5148
LA PLATA,4894,4600
LANHAM,5236,4971
LEONARDTOWN,5416,5091
OLNEY,6237,5863
PRINCE FREDERIC,4380,4118
RANDALLSTOWN,6492,6108
ROCKVILLE,5887,5594
SALISBURY,5976,5618
SILVER SPRING,6317,5978
TAKOMA PARK,6667,6301
TOWSON,5537,5209
WESTMINSTER,6267,5891
