city,avgCoveredCharges,averagePayments
ANNAPOLIS,7240,6826
BALTIMORE,8546,8043
BEL AIR,6730,6326
BERLIN,6683,6313
BETHESDA,6057,5700
CHESTERTOWN,8562,8048
CHEVERLY,9479,8910
CLINTON,8862,8330
COLUMBIA,6618,6227
CUMBERLAND,6586,6199
EASTON,7589,7139
ELKTON,7611,7172
FORT WASHINGTON,6658,6306
FREDERICK,7186,6765
GLEN BURNIE,6941,6541
HAGERSTOWN,6818,6430
HAVRE DE GRACE,8168,7678
LA PLATA,7074,6662
LANHAM,5903,5561
LAUREL,8114,7627
LEONARDTOWN,6429,6043
OAKLAND,6741,6337
OLNEY,6192,5820
PRINCE FREDERIC,6305,5940
RANDALLSTOWN,8002,7534
ROCKVILLE,6829,6432
SALISBURY,7106,6708
SILVER SPRING,6960,6543
TAKOMA PARK,8668,8148
TOWSON,8535,8023
WESTMINSTER,7624,7174
