city,avgCoveredCharges,averagePayments
ANNAPOLIS,5211,4922
BALTIMORE,8080,7606
BEL AIR,6199,5877
BERLIN,4810,4600
BETHESDA,5354,5033
CHESTERTOWN,5781,5434
CHEVERLY,9883,9344
CLINTON,6287,5932
COLUMBIA,6590,6194
CUMBERLAND,9272,8730
EASTON,5750,5414
ELKTON,6254,5878
FREDERICK,7976,7497
GLEN BURNIE,5245,4950
HAGERSTOWN,5928,5572
HAVRE DE GRACE,6564,6170
LA PLATA,6029,5668
LANHAM,6106,5740
LEONARDTOWN,4611,4334
OLNEY,7676,7215
PRINCE FREDERIC,6988,6569
RANDALLSTOWN,7035,6649
ROCKVILLE,6171,5808
SALISBURY,7134,6727
SILVER SPRING,6582,6211
TAKOMA PARK,9584,9039
TOWSON,7137,6709
WESTMINSTER,6920,6566
