city,avgCoveredCharges,averagePayments
ANNAPOLIS,8424,7985
BALTIMORE,7404,7082
BEL AIR,4482,4283
BETHESDA,4762,4476
CHEVERLY,12942,12166
CLINTON,7283,6846
COLUMBIA,7672,7272
CUMBERLAND,4948,4651
EASTON,4445,4178
ELKTON,5195,4932
FREDERICK,6090,5724
GLEN BURNIE,4590,4366
HAGERSTOWN,4920,4722
HAVRE DE GRACE,5561,5228
LA PLATA,5210,4897
LANHAM,7042,6619
LEONARDTOWN,6491,6211
OLNEY,5592,5257
RANDALLSTOWN,5790,5560
ROCKVILLE,6562,6169
SALISBURY,5577,5302
SILVER SPRING,6912,6551
TAKOMA PARK,5923,5568
TOWSON,5717,5477
WESTMINSTER,6567,6173
