city,avgCoveredCharges,averagePayments
ANNAPOLIS,6405,6058
BALTIMORE,8222,7751
BEL AIR,6378,6018
BERLIN,5352,5055
BETHESDA,6130,5787
CHESTERTOWN,8971,8461
CHEVERLY,9624,9047
CLINTON,6165,5845
COLUMBIA,6489,6114
CUMBERLAND,6826,6428
EASTON,5527,5195
ELKTON,6150,5781
FORT WASHINGTON,6516,6162
FREDERICK,6273,5897
GLEN BURNIE,5742,5418
HAGERSTOWN,6438,6093
HAVRE DE GRACE,6150,5818
LA PLATA,6015,5654
LANHAM,6070,5718
LAUREL,6588,6193
LEONARDTOWN,6973,6554
OAKLAND,6040,5677
OLNEY,6332,5962
PRINCE FREDERIC,8000,7547
RANDALLSTOWN,6547,6160
ROCKVILLE,6683,6297
SALISBURY,6964,6546
SILVER SPRING,6915,6522
TAKOMA PARK,7263,6827
TOWSON,6620,6243
WESTMINSTER,6990,6602
