city,avgCoveredCharges,averagePayments
ANNAPOLIS,7247,6859
BALTIMORE,7359,6929
BEL AIR,5301,5016
BERLIN,5734,5453
BETHESDA,5226,4913
CHESTERTOWN,7669,7209
CHEVERLY,8119,7632
CLINTON,6856,6445
COLUMBIA,6443,6081
CUMBERLAND,6587,6202
EASTON,7564,7111
ELKTON,7311,6873
FORT WASHINGTON,6756,6351
FREDERICK,7581,7178
GLEN BURNIE,6501,6118
HAGERSTOWN,6475,6130
HAVRE DE GRACE,6247,5917
LA PLATA,6252,5908
LANHAM,6399,6015
LEONARDTOWN,5819,5486
OAKLAND,6894,6480
OLNEY,6849,6438
PRINCE FREDERIC,6177,5850
RANDALLSTOWN,7759,7316
ROCKVILLE,7217,6784
SALISBURY,6711,6327
SILVER SPRING,6350,6000
TAKOMA PARK,7036,6614
TOWSON,7057,6633
WESTMINSTER,7688,7285
