city,avgCoveredCharges,averagePayments
ANNAPOLIS,10589,9984
BALTIMORE,13408,12617
BEL AIR,7478,7041
BERLIN,7730,7276
BETHESDA,9587,9045
CHESTERTOWN,16720,15717
CHEVERLY,10497,9867
CLINTON,10912,10257
COLUMBIA,9145,8604
CRISFIELD,11131,10463
CUMBERLAND,9526,8954
EASTON,13102,12316
ELKTON,8954,8416
FREDERICK,10228,9663
GLEN BURNIE,9359,8824
HAGERSTOWN,10233,9634
HAVRE DE GRACE,6944,6528
LA PLATA,11485,10796
LANHAM,10382,9780
LAUREL,9899,9328
LEONARDTOWN,11507,10816
OAKLAND,7450,7003
OLNEY,9233,8707
PRINCE FREDERIC,10747,10154
RANDALLSTOWN,10384,9770
ROCKVILLE,9386,8798
SALISBURY,12023,11312
SILVER SPRING,10020,9454
TAKOMA PARK,15109,14254
TOWSON,9065,8531
WESTMINSTER,9954,9390
