city,avgCoveredCharges,averagePayments
ANNAPOLIS,18576,17494
BALTIMORE,30147,28414
BEL AIR,20212,19100
BERLIN,25826,24367
BETHESDA,17648,16627
CLINTON,22809,21441
COLUMBIA,17993,16981
CUMBERLAND,24689,23207
EASTON,21282,20005
ELKTON,24706,23224
FREDERICK,23398,22030
GLEN BURNIE,25606,24130
HAGERSTOWN,22366,21107
LA PLATA,20606,19370
LANHAM,26497,24973
OAKLAND,23425,22020
OLNEY,18023,16941
RANDALLSTOWN,29146,27398
ROCKVILLE,20804,19654
SALISBURY,21408,20123
SILVER SPRING,19173,18054
TAKOMA PARK,29899,28246
TOWSON,20857,19672
WESTMINSTER,27758,26114
