city,avgCoveredCharges,averagePayments
ANNAPOLIS,23827,22532
BALTIMORE,26392,24880
BEL AIR,19222,18114
BERLIN,18854,17723
BETHESDA,18049,16966
CHEVERLY,20052,18849
CLINTON,19071,17927
COLUMBIA,24529,23057
CUMBERLAND,19915,18744
EASTON,25591,24158
ELKTON,15880,14959
FORT WASHINGTON,19844,18654
FREDERICK,23173,21783
GLEN BURNIE,26623,25091
HAGERSTOWN,19084,17939
HAVRE DE GRACE,18003,16923
LA PLATA,20473,19243
LANHAM,20687,19216
LEONARDTOWN,25098,23592
RANDALLSTOWN,19959,18761
ROCKVILLE,20870,19658
SALISBURY,26552,24959
SILVER SPRING,20268,19068
TAKOMA PARK,24303,22845
TOWSON,19286,18004
WESTMINSTER,19375,18213
