city,avgCoveredCharges,averagePayments
ANNAPOLIS,5903,5624
BALTIMORE,6733,6358
BEL AIR,4883,4653
BERLIN,5470,5142
BETHESDA,5284,5018
CHEVERLY,7601,7145
CLINTON,6208,5836
COLUMBIA,6437,6051
CUMBERLAND,7200,6782
EASTON,7340,6900
ELKTON,5888,5534
FORT WASHINGTON,5596,5260
FREDERICK,6866,6454
GLEN BURNIE,6424,6062
HAGERSTOWN,5620,5282
HAVRE DE GRACE,5798,5450
LA PLATA,6770,6406
LANHAM,5799,5467
LEONARDTOWN,6108,5741
OAKLAND,7145,6716
OLNEY,5458,5184
PRINCE FREDERIC,6457,6070
RANDALLSTOWN,6304,5926
ROCKVILLE,5885,5581
SALISBURY,6583,6270
SILVER SPRING,6451,6086
TAKOMA PARK,6650,6353
TOWSON,6545,6251
WESTMINSTER,8126,7638
