city,avgCoveredCharges,averagePayments
ANNAPOLIS,18268,17339
BALTIMORE,18944,17819
BEL AIR,9912,9317
BERLIN,19263,18107
BETHESDA,20608,19410
CLINTON,17720,16657
COLUMBIA,15793,14892
CUMBERLAND,13500,12718
EASTON,19103,17956
ELKTON,15589,14653
FREDERICK,20288,19070
GLEN BURNIE,18795,17678
HAGERSTOWN,17214,16240
LA PLATA,16981,15962
LANHAM,19883,18690
LAUREL,13902,13068
LEONARDTOWN,12043,11321
OLNEY,15726,14783
PRINCE FREDERIC,13934,13098
RANDALLSTOWN,18332,17232
ROCKVILLE,22705,21343
SALISBURY,20985,19918
SILVER SPRING,20878,19625
TAKOMA PARK,18965,17841
TOWSON,16246,15271
WESTMINSTER,18003,16923
