city,avgCoveredCharges,averagePayments
ANNAPOLIS,7806,7428
BALTIMORE,11699,11046
BEL AIR,7430,7092
CHESTERTOWN,9310,8752
CHEVERLY,7536,7171
CLINTON,6104,5792
COLUMBIA,7243,6809
CUMBERLAND,6528,6167
EASTON,8574,8059
FREDERICK,9400,8871
GLEN BURNIE,7363,6921
HAGERSTOWN,7607,7151
LA PLATA,8020,7539
LANHAM,7150,6753
LAUREL,5919,5564
LEONARDTOWN,6517,6224
OLNEY,6339,5959
RANDALLSTOWN,8191,7744
ROCKVILLE,8795,8268
SALISBURY,8552,8101
SILVER SPRING,8154,7698
TAKOMA PARK,7608,7152
TOWSON,6549,6156
WESTMINSTER,9018,8534
