city,avgCoveredCharges,averagePayments
ABILENE,26752,6361
ALICE,31608,6358
AMARILLO,24610,6468
ARANSAS PASS,16882,7734
ARLINGTON,32681,7437
ATHENS,46506,7274
AUSTIN,36168,7430
AZLE,16247,6838
BAYTOWN,45662,8135
BEAUMONT,27690,6811
BEDFORD,25365,6203
BIG SPRING,40333,8184
BRECKENRIDGE,9227,6565
BROWNSVILLE,56659,9374
BRYAN,31130,7447
CARROLLTON,29954,7588
CLARKSVILLE,29403,6529
CLEBURNE,24912,6668
CONROE,52948,7429
CORPUS CHRISTI,42139,7700
CORSICANA,34875,7052
CYPRESS,69375,7083
DALLAS,33701,8657
DECATUR,32678,8448
DEL RIO,15847,7147
DENISON,25814,8207
DENTON,52243,7461
EDINBURG,55361,10143
EL PASO,53576,8325
ENNIS,20439,7638
FORT WORTH,33222,7700
FRISCO,64284,6624
GALVESTON,24645,18129
GARLAND,24960,8565
GRAPEVINE,31220,6606
GREENVILLE,21498,7544
HAMILTON,16074,6550
HARLINGEN,32250,8618
HOUSTON,35433,8541
HUMBLE,29204,7553
HUNTSVILLE,27116,7449
IRVING,24038,7475
KATY,24526,7965
KERRVILLE,21185,6968
KILLEEN,20805,7125
KINGSVILLE,30149,6616
KINGWOOD,48305,8123
LA GRANGE,11284,7073
LAKE JACKSON,21435,7189
LAREDO,37220,8846
LEWISVILLE,40276,7143
LIVINGSTON,58712,7319
LONGVIEW,24743,6722
LUBBOCK,39825,8380
LUFKIN,42001,6883
MANSFIELD,29047,7675
MARSHALL,20222,6958
MCALLEN,51622,9213
MCKINNEY,54779,7241
MESQUITE,33814,7165
MIDLAND,21034,6887
MISSION,29080,9688
NACOGDOCHES,27757,6956
NASSAU BAY,16820,6555
NORTH RICHLAND,51216,6806
ODESSA,25281,8033
PARIS,22902,7236
PASADENA,46567,8151
PLANO,34358,6795
PORT ARTHUR,33282,6932
RICHARDSON,19842,6553
RICHMOND,33030,7881
RIO GRANDE CITY,13955,7387
ROCKWALL,22357,6440
ROUND ROCK,31570,6902
ROWLETT,31911,7077
SAN ANGELO,23932,7163
SAN ANTONIO,33623,8271
SAN MARCOS,22544,7031
SEGUIN,16340,6922
SHERMAN,28214,6874
STEPHENVILLE,14122,7132
SUGAR LAND,30854,6595
SUNNYVALE,48228,13809
TEMPLE,18395,8248
TEXARKANA,26382,6730
TEXAS CITY,43934,7294
THE WOODLANDS,28228,6715
TOMBALL,29222,6873
TRINITY,50028,8837
TYLER,51251,6763
VICTORIA,34620,6570
WACO,20743,7017
WAXAHACHIE,19606,6931
WEATHERFORD,27757,7038
WEBSTER,42524,7151
WESLACO,27634,10094
WICHITA FALLS,25590,7313
