city,avgCoveredCharges,averagePayments
ABILENE,37892,8208
ALICE,45107,8184
AMARILLO,32037,8749
ANGLETON,17563,8848
ARANSAS PASS,20302,9481
ARLINGTON,57514,9596
ATHENS,55973,8749
AUSTIN,47326,9962
AZLE,22390,8278
BAY CITY,18378,8976
BAYTOWN,57584,10377
BEAUMONT,39004,8597
BEDFORD,38880,9520
BEEVILLE,42105,10403
BIG SPRING,45216,9082
BRENHAM,31154,11310
BROWNSVILLE,83511,11652
BROWNWOOD,52651,8475
BRYAN,38163,9122
CARROLLTON,41493,11114
CEDAR PARK,34196,8006
CLARKSVILLE,47640,8264
CLEBURNE,31235,8383
CLEVELAND,83967,10832
COLLEGE STATION,46007,8960
CONROE,78801,10150
CORPUS CHRISTI,52000,9535
CORSICANA,25249,8236
CROCKETT,33489,7772
CUERO,16575,8929
CYPRESS,75606,8589
DALLAS,43276,11426
DECATUR,32576,8089
DEL RIO,24149,7755
DENISON,30982,9213
DENTON,49923,8995
EAGLE PASS,43726,8368
EDINBURG,64876,12341
EL PASO,71008,10049
ENNIS,34765,9654
FAIRFIELD,36993,8579
FLOWER MOUND,38329,9231
FORT STOCKTON,16347,10371
FORT WORTH,41437,9554
FREDERICKSBURG,17256,8837
FRISCO,78228,8261
GAINESVILLE,21189,8058
GALVESTON,32228,21304
GARLAND,31022,9534
GILMER,35162,8939
GRANBURY,51154,9225
GRAPEVINE,33973,8627
GREENVILLE,29269,9132
GROVES,41308,7291
HAMILTON,15611,8046
HARLINGEN,37137,10524
HENDERSON,28782,8605
HILLSBORO,26380,7296
HOUSTON,47635,10911
HUMBLE,27775,9884
HUNTSVILLE,35948,9134
IRVING,49044,9101
JACKSONVILLE,80637,9571
KATY,30677,9612
KAUFMAN,23751,8916
KERRVILLE,28212,9318
KILLEEN,30017,8737
KINGSVILLE,42020,8022
KINGWOOD,66783,9860
KYLE,54954,10369
LA GRANGE,11526,8331
LAKE JACKSON,22604,9053
LAREDO,50996,10889
LEWISVILLE,43643,8848
LIVINGSTON,46982,7652
LONGVIEW,39034,8558
LUBBOCK,63172,9224
LUFKIN,51665,7994
MANSFIELD,41708,8468
MARLIN,18268,10972
MARSHALL,38242,8947
MCALLEN,67580,11259
MCKINNEY,71497,9537
MESQUITE,50022,9327
MEXIA,39660,9324
MIDLAND,26632,8897
MISSION,44984,11901
MOUNT PLEASANT,25040,9553
NACOGDOCHES,40253,8299
NASSAU BAY,28201,8095
NORTH RICHLAND,48051,8073
ODESSA,41079,10926
ORANGE,31970,9200
PALESTINE,25958,8646
PAMPA,31463,8660
PARIS,26640,9320
PASADENA,52070,9571
PLANO,54806,9566
PORT ARTHUR,42720,8500
RICHARDSON,25179,7944
RICHMOND,54816,10372
ROCKWALL,27354,8560
ROUND ROCK,38726,8566
ROWLETT,46053,8781
SAN ANGELO,41000,8526
SAN ANTONIO,45289,10447
SAN MARCOS,31315,9680
SEGUIN,25826,8674
SHERMAN,32945,8386
STEPHENVILLE,26743,10066
SUGAR LAND,52331,9312
SUNNYVALE,43513,13782
TEMPLE,29179,10720
TEXARKANA,35080,8322
TEXAS CITY,61039,8687
THE WOODLANDS,39510,10556
TOMBALL,33977,8533
TYLER,62471,9294
VICTORIA,36002,8347
WACO,26296,8521
WAXAHACHIE,27549,8377
WEATHERFORD,28216,8169
WEBSTER,80182,9587
WEIMAR,12348,8444
WESLACO,29838,10599
WHARTON,25157,9164
WICHITA FALLS,34792,9854
