city,avgCoveredCharges,averagePayments
ABILENE,49458,10144
AMARILLO,31440,9844
ARLINGTON,66075,14079
AUSTIN,53959,12817
BAYTOWN,76721,16838
BEAUMONT,35825,10130
BEDFORD,48357,10057
BROWNSVILLE,112986,16979
BRYAN,33031,10814
CARROLLTON,47456,11552
COLLEGE STATION,60568,11556
CONROE,61684,16040
CORPUS CHRISTI,54629,11361
CYPRESS,92697,11630
DALLAS,52097,14945
DENISON,27471,10873
DENTON,62734,10026
EAGLE PASS,54813,10209
EDINBURG,64554,14792
EL PASO,79328,12410
FORT WORTH,46063,12577
GALVESTON,31947,24558
GARLAND,28794,11712
GRAPEVINE,58365,11227
HARLINGEN,48024,13209
HOUSTON,56610,14049
HUMBLE,30054,11607
IRVING,43950,11491
KATY,35142,11265
KERRVILLE,18190,9996
KILLEEN,15560,10318
KINGWOOD,59418,11887
LAREDO,52787,12791
LEWISVILLE,65215,10277
LONGVIEW,46810,10480
LUBBOCK,68931,12190
LUFKIN,51986,9412
MARSHALL,37000,11270
MCALLEN,69962,14270
MCKINNEY,80190,9612
MESQUITE,61841,10878
MIDLAND,22153,10973
MISSION,38681,13814
MOUNT PLEASANT,23756,11245
NORTH RICHLAND,51150,10464
PARIS,33485,10260
PASADENA,68718,11764
PLANO,52215,10710
PORT ARTHUR,55002,10649
RICHMOND,35634,11322
RIO GRANDE CITY,14751,10712
ROUND ROCK,49716,10640
SAN ANGELO,35189,10108
SAN ANTONIO,47053,12717
SUGAR LAND,54909,10608
TEMPLE,47770,15472
TEXARKANA,35799,16375
TEXAS CITY,71671,11023
THE WOODLANDS,42793,13509
TYLER,71544,10817
VICTORIA,38937,11526
WACO,29117,10206
WEBSTER,64281,11804
WESLACO,35082,12276
WICHITA FALLS,40905,11293
