city,avgCoveredCharges,averagePayments
ABILENE,28147,6480
AMARILLO,23679,6073
ARLINGTON,16668,5957
AUSTIN,33371,6817
BEAUMONT,28067,5884
BRYAN,27722,6323
CONROE,42698,6583
CORPUS CHRISTI,40277,6469
CORSICANA,25270,6185
CYPRESS,53629,5660
DALLAS,21964,6562
DECATUR,33408,5757
DENISON,29075,6527
DENTON,40770,6421
EDINBURG,26082,8402
EL PASO,44352,6154
FORT WORTH,25840,6605
FREDERICKSBURG,11836,5986
GARLAND,22644,6444
GRAPEVINE,22092,5948
HARLINGEN,32594,7243
HOUSTON,35622,7359
HUMBLE,27148,8972
IRVING,21921,6916
KATY,26988,6315
KERRVILLE,12992,5992
KINGWOOD,42545,7289
LAREDO,81127,7476
LONGVIEW,21261,5970
LUBBOCK,37538,5824
LUFKIN,52625,5543
MIDLAND,16711,6229
MINERAL WELLS,15188,7046
NORTH RICHLAND,33951,5543
ODESSA,28708,7604
PARIS,20954,6164
PLANO,23548,5972
ROWLETT,34237,6129
SAN ANGELO,19231,5743
SAN ANTONIO,29621,6923
SHERMAN,35736,6221
SUGAR LAND,36972,6145
SULPHUR SPRINGS,14490,5937
TEMPLE,19983,7413
TEXARKANA,22333,5796
THE WOODLANDS,25441,7513
TYLER,28038,5696
VICTORIA,29504,6383
WACO,17351,5615
WEBSTER,42659,6019
WICHITA FALLS,32021,6967
