city,avgCoveredCharges,averagePayments
ABILENE,34671,5781
ALLEN,23682,6681
AMARILLO,19993,5864
ARANSAS PASS,11154,6461
ARLINGTON,31520,6380
ATHENS,31617,6216
AUSTIN,30853,6744
AZLE,13831,5940
BAY CITY,18638,6172
BAYTOWN,41348,6975
BEAUMONT,24820,5761
BEDFORD,24380,5701
BEEVILLE,29859,7147
BIG SPRING,33409,6011
BOWIE,18122,6350
BROWNSVILLE,49714,8050
BROWNWOOD,20183,5172
BRYAN,31324,6354
CARROLLTON,21855,6452
CARTHAGE,20403,5844
CEDAR PARK,24154,5409
CLEBURNE,18930,5890
COLLEGE STATION,46161,6463
CONROE,47260,7189
CORPUS CHRISTI,35940,6376
CORSICANA,24124,6051
CYPRESS,42899,5525
DALLAS,28063,7599
DECATUR,26393,6153
DEL RIO,15401,5935
DENISON,22668,6382
DENTON,35939,6118
EAGLE PASS,32394,5545
EDINBURG,39113,8481
EL PASO,48617,7193
FAIRFIELD,20727,5761
FLORESVILLE,14338,6232
FLOWER MOUND,32246,6420
FORT WORTH,28918,6828
FREDERICKSBURG,11783,5912
FRISCO,49275,5795
GAINESVILLE,14821,5806
GALVESTON,17455,14309
GARLAND,19031,6415
GRANBURY,40417,6074
GRAPEVINE,23215,6144
GREENVILLE,16713,6242
GROVES,22706,5153
HARLINGEN,24430,7296
HILLSBORO,17685,5170
HOUSTON,29042,7683
HUMBLE,19270,7225
HUNTSVILLE,16597,5980
IRVING,26898,6049
JACKSONVILLE,41650,6171
JOURDANTON,27224,6081
KATY,21684,6538
KAUFMAN,17081,6067
KERRVILLE,17267,5951
KILLEEN,20579,5952
KINGWOOD,50660,6434
KYLE,42345,8344
LAKE JACKSON,21039,6209
LAREDO,31516,7328
LEWISVILLE,40364,6702
LONGVIEW,24749,5872
LUBBOCK,36418,6718
LUFKIN,39680,5720
MANSFIELD,21908,5389
MARSHALL,22210,6421
MCALLEN,40713,7998
MCKINNEY,44552,6206
MESQUITE,31838,6349
MIDLAND,19902,6234
MISSION,19819,7980
MOUNT PLEASANT,10951,6406
NACOGDOCHES,35314,5693
NASSAU BAY,17232,5826
NORTH RICHLAND,37354,6138
ODESSA,22998,7200
PALESTINE,16754,5722
PAMPA,19848,5658
PARIS,14211,6206
PASADENA,39299,6709
PLANO,29087,5997
PORT ARTHUR,32697,6009
RICHARDSON,18979,5215
RICHMOND,30004,6692
ROCKWALL,19703,5795
ROUND ROCK,26004,5756
ROWLETT,26913,6298
SAN ANGELO,24177,5989
SAN ANTONIO,28208,7115
SAN MARCOS,19294,6293
SEGUIN,19278,6089
SHERMAN,25226,5601
STEPHENVILLE,15182,6103
SUGAR LAND,26743,6021
SULPHUR SPRINGS,16062,5771
SUNNYVALE,35459,10714
TEMPLE,15593,8156
TEXARKANA,21092,5698
TEXAS CITY,50305,6136
THE WOODLANDS,26928,6381
TOMBALL,29037,5897
TYLER,43351,5715
VICTORIA,32141,5747
WACO,15958,5833
WAXAHACHIE,17953,5739
WEATHERFORD,22956,5825
WEBSTER,45150,6373
WESLACO,23453,7188
WHARTON,19802,6809
WICHITA FALLS,27413,6784
