city,avgCoveredCharges,averagePayments
ABILENE,34508,6280
ALICE,28774,5580
ALLEN,23565,6933
AMARILLO,21737,5911
ARLINGTON,36958,6489
ATHENS,27139,6118
AUSTIN,31586,6573
BAY CITY,20838,6335
BAYTOWN,39697,7044
BEAUMONT,25596,5842
BEDFORD,26822,5688
BEEVILLE,38356,7455
BIG SPRING,26686,6228
BOWIE,18799,6124
BRENHAM,16477,7056
BROWNSVILLE,50052,8021
BROWNWOOD,29520,5444
BRYAN,30831,6319
CARROLLTON,20247,6706
CEDAR PARK,27038,6404
CLEBURNE,20436,5617
COLLEGE STATION,39946,6414
COLUMBUS,8997,7580
CONROE,41356,7219
CORPUS CHRISTI,35780,6584
CORSICANA,27591,5628
CYPRESS,45375,5688
DALLAS,32250,7846
DEL RIO,16191,6093
DENISON,26725,6460
DENTON,32184,6096
EAGLE PASS,36347,5642
EDINBURG,35195,8392
EL CAMPO,12176,6167
EL PASO,42833,6976
FLOWER MOUND,29294,6806
FORT WORTH,27880,6680
FREDERICKSBURG,15496,5994
GALVESTON,23848,16208
GARLAND,22099,6551
GRANBURY,33248,6240
GRAPEVINE,22807,5550
GREENVILLE,23435,6237
HAMILTON,7075,5150
HARLINGEN,25999,7707
HILLSBORO,25649,5177
HOUSTON,31378,7564
HUMBLE,25692,6595
HUNTSVILLE,24667,6275
IRVING,33363,6393
JOURDANTON,28337,5975
KATY,23988,6326
KERRVILLE,17956,5953
KILLEEN,21717,6027
KINGWOOD,41103,6613
KYLE,45860,8297
LA GRANGE,13751,6054
LAKE JACKSON,22170,6198
LAREDO,33865,7389
LEWISVILLE,32846,6295
LONGVIEW,24215,5936
LUBBOCK,45380,6939
LUFKIN,32254,5541
MANSFIELD,25054,5541
MARSHALL,21630,6217
MCALLEN,51236,7797
MCKINNEY,38687,6143
MESQUITE,27486,6344
MIDLAND,20134,6554
MISSION,23646,8001
MOUNT PLEASANT,17491,6642
NACOGDOCHES,30459,5657
NASSAU BAY,24190,6220
NORTH RICHLAND,38045,5634
ODESSA,23600,7794
PALESTINE,17903,5827
PAMPA,22370,5693
PARIS,17742,6220
PASADENA,36644,6275
PLAINVIEW,15407,6528
PLANO,31673,6026
PORT ARTHUR,32708,6015
RICHARDSON,19724,5625
RICHMOND,25699,6710
ROCKWALL,25282,5649
ROUND ROCK,28801,6125
SAN ANGELO,21515,5864
SAN ANTONIO,27853,6889
SAN MARCOS,21209,6233
SEGUIN,18617,6458
SHERMAN,27332,6237
STEPHENVILLE,17312,6185
SUGAR LAND,30475,6210
SUNNYVALE,29265,9935
TEMPLE,18386,7434
TERRELL,13514,5840
TEXARKANA,26340,5751
TEXAS CITY,47483,6269
THE WOODLANDS,27426,7963
TOMBALL,29438,6224
TYLER,39069,5810
VICTORIA,31469,5685
WACO,19639,6173
WAXAHACHIE,27907,5795
WEATHERFORD,30767,5670
WEBSTER,41278,6258
WESLACO,19923,6955
WHARTON,23357,6569
WICHITA FALLS,23761,6749
