city,avgCoveredCharges,averagePayments
ABILENE,32086,5188
ALICE,26729,4945
ALLEN,25395,5817
AMARILLO,26355,5599
ARLINGTON,32311,6098
ATHENS,33716,5664
AUSTIN,35935,6044
BAYTOWN,38465,6338
BEAUMONT,25480,5263
BEDFORD,20398,5222
BROWNSVILLE,56217,7328
BRYAN,22427,5674
CLEBURNE,18227,5330
COLLEGE STATION,31641,5961
CONROE,37456,5860
CORPUS CHRISTI,32478,5864
CUERO,9094,5479
CYPRESS,49480,5193
DALLAS,28721,6972
DENISON,23286,5854
DENTON,26861,5297
EDINBURG,31010,7662
EL PASO,45993,6213
FORT WORTH,24801,5981
GARLAND,24529,5758
GRANBURY,36782,5622
GRAPEVINE,25994,5126
GREENVILLE,18337,5245
HARLINGEN,33106,6760
HOUSTON,27120,6928
HUMBLE,29989,5977
IRVING,18176,6048
KATY,21567,5737
KERRVILLE,15678,5498
KINGWOOD,45663,6010
LAKE JACKSON,23200,5664
LAREDO,26490,6862
LEWISVILLE,46759,7582
LONGVIEW,18692,5313
LUBBOCK,40007,6736
LUFKIN,29365,4944
MCALLEN,38776,7125
MCKINNEY,42809,5563
MIDLAND,21445,5865
MISSION,20678,7362
NACOGDOCHES,28679,5057
ODESSA,19984,6472
PALESTINE,21488,5436
PARIS,20212,5671
PASADENA,49032,5965
PLANO,32636,5360
PORT ARTHUR,25107,5048
RICHARDSON,18707,5046
ROCKWALL,20127,5368
ROUND ROCK,26087,5247
ROWLETT,48898,5545
SAN ANGELO,21737,5375
SAN ANTONIO,27935,6513
SEGUIN,15388,5627
SHERMAN,25326,5244
SUGAR LAND,27797,5446
TEMPLE,14285,6620
TEXARKANA,19994,5242
THE WOODLANDS,26636,5405
TOMBALL,19259,5228
TYLER,36962,5358
VICTORIA,24374,5017
WACO,17345,5541
WEATHERFORD,24090,5010
WEBSTER,36908,5651
WESLACO,20745,6304
WICHITA FALLS,22677,5612
