city,avgCoveredCharges,averagePayments
ABILENE,53194,11907
ADDISON,28263,11821
ALICE,77944,16047
ALLEN,60038,12308
AMARILLO,42551,11687
ANGLETON,38232,14398
ARLINGTON,61656,13799
ATHENS,50595,13204
AUSTIN,74746,14264
AZLE,58314,12688
BAYTOWN,60080,14366
BEAUMONT,62029,12388
BEDFORD,61132,12839
BELLAIRE,55322,11545
BIG SPRING,69689,12898
BRENHAM,43473,14823
BROWNSVILLE,69132,16565
BROWNWOOD,55861,11761
BRYAN,60829,13117
CARROLLTON,49077,14706
CEDAR PARK,78365,11958
CHILDRESS,30096,14064
CLEBURNE,62191,12950
COLLEGE STATION,93368,13834
COLUMBUS,33932,15041
CONROE,84417,13384
CORPUS CHRISTI,77366,12814
CORSICANA,70206,13175
CYPRESS,126157,13800
DALLAS,56690,15004
DECATUR,62386,11948
DEL RIO,66099,13129
DENISON,49131,13280
DENTON,89791,11900
EAGLE PASS,84661,13898
EDINBURG,57291,15788
EL PASO,67555,13355
ENNIS,74578,14222
FLORESVILLE,56291,13443
FLOWER MOUND,61864,12322
FORT WORTH,90115,17271
FREDERICKSBURG,30437,12964
FRISCO,63050,13586
GAINESVILLE,68413,12231
GALVESTON,41739,26401
GARLAND,39710,13475
GLEN ROSE,37840,12825
GRANBURY,110190,14155
GRAPEVINE,47425,13706
GREENVILLE,51068,13426
HARLINGEN,51725,15648
HENDERSON,62926,12307
HILLSBORO,69611,11293
HOUSTON,52265,14735
HUMBLE,54782,15084
HUNTSVILLE,43563,13664
IRVING,52609,14211
JACKSONVILLE,79469,12910
JASPER,59788,13194
KATY,45985,15035
KAUFMAN,55236,14990
KERRVILLE,26284,12351
KILLEEN,57052,13318
KINGWOOD,53275,15425
KYLE,95020,15980
LA GRANGE,26490,12332
LAKE JACKSON,40386,12734
LAREDO,128427,15967
LEWISVILLE,95739,14085
LIVINGSTON,68271,11901
LONGVIEW,65696,12271
LUBBOCK,65310,13536
LUFKIN,113456,11658
MANSFIELD,41657,11348
MARSHALL,38703,13066
MC KINNEY,32116,11181
MCALLEN,96619,15943
MCKINNEY,101394,13623
MESQUITE,142064,16569
MIDLAND,40485,13860
MINERAL WELLS,42261,14500
MISSION,37560,15525
MOUNT PLEASANT,42135,13650
NACOGDOCHES,50411,12081
NASSAU BAY,50193,12198
NORTH RICHLAND,120810,16852
ODESSA,52188,15715
PALESTINE,54833,13524
PAMPA,72149,14726
PARIS,43585,12804
PASADENA,53798,12489
PLANO,65824,13043
PORT ARTHUR,77910,12508
RICHARDSON,32844,12421
RICHMOND,49972,13736
ROCKWALL,64049,14750
ROUND ROCK,60963,12433
ROWLETT,64130,13182
SAN ANGELO,61859,13053
SAN ANTONIO,65754,14931
SAN MARCOS,66384,13658
SEGUIN,25712,12523
SHERMAN,61612,12780
SOUTHLAKE,54840,13619
STEPHENVILLE,49396,14109
SUGAR LAND,47283,12833
SUNNYVALE,103180,15590
TEMPLE,36374,14726
TEXARKANA,51219,12106
TEXAS CITY,56313,13027
THE WOODLANDS,55067,16147
TOMBALL,64599,12623
TROPHY CLUB,41814,12200
TYLER,52764,11451
VICTORIA,62583,12548
WACO,39984,12639
WAXAHACHIE,45949,13951
WEATHERFORD,47009,11818
WEBSTER,65902,12662
WESLACO,46534,14551
WICHITA FALLS,42783,13198
