city,avgCoveredCharges,averagePayments
ABILENE,33858,6644
AMARILLO,24295,7338
ARLINGTON,40287,7864
ATHENS,39688,5794
AUSTIN,32337,6631
BAYTOWN,35592,6786
BEAUMONT,27819,5728
BEDFORD,22301,5552
BROWNSVILLE,44311,7985
BRYAN,24245,6148
CARROLLTON,32107,6511
CONROE,42562,6310
CORPUS CHRISTI,38347,6347
CYPRESS,52424,5523
DALLAS,29204,7480
DENISON,27754,6244
DENTON,31443,5932
EAGLE PASS,24519,5041
EDINBURG,37573,8116
EL PASO,51115,7296
FORT WORTH,29593,6764
GALVESTON,15692,13584
GARLAND,24351,6486
GRAPEVINE,21581,5973
HARLINGEN,25794,7224
HOUSTON,29301,8094
HUMBLE,22994,7385
IRVING,25018,6438
KATY,22548,6102
KILLEEN,19875,6060
KINGWOOD,49842,6319
LAREDO,29847,7180
LEWISVILLE,37227,5807
LONGVIEW,19865,5809
LUBBOCK,40578,6873
LUFKIN,40731,5352
MCALLEN,44096,7570
MCKINNEY,41028,5929
MIDLAND,24221,6073
MISSION,20774,7776
NORTH RICHLAND,34146,5485
ODESSA,16937,7999
PASADENA,46721,6790
PLANO,31711,5650
RICHMOND,30732,6515
ROCKWALL,24332,5452
ROUND ROCK,31252,5733
ROWLETT,34344,5977
SAN ANTONIO,30034,7451
SAN MARCOS,21056,5922
SHERMAN,30866,5634
SUGAR LAND,32213,5796
TEMPLE,15426,7566
TEXARKANA,22089,5344
TEXAS CITY,40934,6102
THE WOODLANDS,26872,5810
TOMBALL,28093,5724
TYLER,35176,5426
VICTORIA,28536,5625
WACO,17245,5946
WAXAHACHIE,21884,5986
WEATHERFORD,26470,5386
WEBSTER,41919,6289
WESLACO,22438,7139
WICHITA FALLS,27773,6344
