city,avgCoveredCharges,averagePayments
ABILENE,38495,5650
ALICE,33204,5438
ALLEN,27606,6325
AMARILLO,27071,5788
ANDREWS,13710,9870
ANGLETON,12900,6206
ARANSAS PASS,16875,6896
ARLINGTON,32283,6296
ATHENS,33152,6060
ATLANTA,15326,6149
AUSTIN,31685,6649
AZLE,17626,6337
BAY CITY,19336,6092
BAYTOWN,48572,7195
BEAUMONT,28745,5772
BEDFORD,29210,5642
BEEVILLE,27152,7033
BIG SPRING,33652,6209
BOWIE,18697,6183
BRECKENRIDGE,8849,5795
BRENHAM,22885,7157
BRIDGEPORT,22139,6742
BROWNFIELD,8961,7800
BROWNSVILLE,60812,8013
BROWNWOOD,41059,5709
BRYAN,29832,6217
CARRIZO SPRINGS,11443,6785
CARROLLTON,22712,6606
CARTHAGE,24721,6033
CEDAR PARK,25083,5652
CENTER,19360,6432
CHILDRESS,13793,6661
CLARKSVILLE,38393,5520
CLEBURNE,27187,6209
CLEVELAND,69175,7614
CLIFTON,15071,6271
COLLEGE STATION,32710,6196
COLUMBUS,12052,7387
COMANCHE,14726,5625
CONROE,61456,6530
CORPUS CHRISTI,38555,6424
CORSICANA,37116,6090
CROCKETT,28720,5672
CUERO,13970,6327
CYPRESS,65297,7010
DALLAS,31259,7662
DECATUR,32113,6057
DEL RIO,16128,5924
DENISON,21076,6267
DENTON,43593,6306
DUMAS,16435,8080
EAGLE PASS,38374,5578
EASTLAND,10533,5872
EDINBURG,44235,8230
EL CAMPO,10287,6106
EL PASO,48169,6745
ENNIS,24218,6677
FAIRFIELD,29160,5938
FLORESVILLE,16500,6219
FLOWER MOUND,30792,6044
FORT WORTH,29447,6952
FREDERICKSBURG,12582,5779
FRISCO,59161,5636
GAINESVILLE,21873,5526
GALVESTON,20740,15891
GARLAND,22849,6483
GILMER,27436,5925
GLEN ROSE,13959,6195
GONZALES,11815,6726
GRAHAM,9418,6177
GRANBURY,42126,6164
GRAND SALINE,16699,5350
GRAPEVINE,22296,5883
GREENVILLE,26176,6292
GROVES,29975,4980
HAMILTON,12445,5467
HARLINGEN,30418,7192
HENDERSON,25767,6005
HILLSBORO,22545,5532
HOUSTON,32082,7253
HUMBLE,23166,7834
HUNTSVILLE,25830,6116
IRVING,24767,6112
JACKSONVILLE,44900,6124
JASPER,17822,6148
JOURDANTON,26969,6136
KATY,20292,6812
KAUFMAN,16409,6140
KERRVILLE,18405,6030
KILLEEN,23542,5812
KINGSVILLE,34805,5601
KINGWOOD,51798,6649
KYLE,47038,8359
LA GRANGE,12440,5911
LAKE JACKSON,22757,6136
LAREDO,36204,7293
LEVELLAND,22865,7665
LEWISVILLE,28582,5867
LIVINGSTON,57018,5681
LLANO,8174,6192
LONGVIEW,26850,5812
LUBBOCK,40314,6566
LUFKIN,43929,5461
MANSFIELD,26456,5473
MARLIN,14856,7461
MARSHALL,24883,6150
MCALLEN,44944,7703
MCKINNEY,49019,6111
MESQUITE,28030,6414
MEXIA,24871,6369
MIDLAND,23025,6131
MINERAL WELLS,13851,6659
MISSION,25371,8639
MOUNT PLEASANT,15850,6387
MOUNT VERNON,26515,6969
NACOGDOCHES,28465,5712
NASSAU BAY,21986,5603
NOCONA,10505,6614
NORTH RICHLAND,33544,5446
ODESSA,25602,7187
ORANGE,30280,6331
PALESTINE,19686,5761
PAMPA,24697,5760
PARIS,22527,6083
PASADENA,42118,6477
PEARSALL,8008,6530
PLAINVIEW,18477,6259
PLANO,33610,6632
PORT ARTHUR,37589,5974
RICHARDSON,22685,5497
RICHMOND,25850,6496
RIO GRANDE CITY,11135,6142
ROCKWALL,18662,5776
ROUND ROCK,28514,5666
ROWLETT,41323,6902
SAN ANGELO,28255,5892
SAN ANTONIO,29372,7331
SAN MARCOS,22217,6275
SEGUIN,21251,6268
SEYMOUR,8971,6511
SHERMAN,24106,5598
SMITHVILLE,21625,5513
SNYDER,13603,6714
STAMFORD,10312,6278
STEPHENVILLE,15805,6346
SUGAR LAND,28531,6451
SULPHUR SPRINGS,13149,5911
SUNNYVALE,41351,11680
SWEETWATER,14577,7683
TEMPLE,16550,7244
TERRELL,23171,5956
TEXARKANA,26639,5836
TEXAS CITY,46005,6360
THE WOODLANDS,31007,5964
TOMBALL,31460,5766
TRINITY,31543,6302
TYLER,41445,5954
UVALDE,20287,7555
VERNON,11107,6902
VICTORIA,31365,5964
WACO,18908,5974
WAXAHACHIE,22528,5908
WEATHERFORD,28152,5673
WEBSTER,56173,6781
WEIMAR,8972,5878
WESLACO,20343,6922
WHARTON,30585,6408
WICHITA FALLS,24638,6245
WOODVILLE,12971,5851
