city,avgCoveredCharges,averagePayments
ABILENE,14786,4840
AMARILLO,22484,4849
ARLINGTON,25610,5066
ATHENS,27482,4803
ATLANTA,9024,4878
AUSTIN,28876,5443
BAYTOWN,36172,5753
BEAUMONT,24268,4611
BEDFORD,20741,4367
BROWNSVILLE,49036,6127
BROWNWOOD,19863,4352
BRYAN,24274,5254
CARROLLTON,18734,5255
COLLEGE STATION,32410,5133
CONROE,39848,5101
CORPUS CHRISTI,33601,5180
CORSICANA,17846,4761
CUERO,8549,5087
CYPRESS,43512,4521
DALLAS,25742,6112
DENISON,20788,5166
DENTON,27540,5811
EDINBURG,33016,6588
EL PASO,41897,6552
FORT WORTH,25936,5505
GALVESTON,24304,11716
GRAPEVINE,25939,5603
HARLINGEN,20962,5867
HOUSTON,30912,6132
KERRVILLE,11061,4794
KINGWOOD,43398,5025
LAKE JACKSON,16796,4810
LAREDO,24273,6080
LEWISVILLE,32978,4862
LONGVIEW,25438,4748
LUBBOCK,35641,5646
LUFKIN,24262,4417
MCALLEN,39320,6207
MCKINNEY,40651,4973
MIDLAND,24286,6164
NACOGDOCHES,21517,4660
NASSAU BAY,21525,4539
NORTH RICHLAND,28364,4465
ODESSA,19071,5584
PARIS,11103,4966
PASADENA,43015,5468
PLANO,26937,4968
RICHMOND,14846,5269
ROUND ROCK,34273,4407
SAN ANGELO,20324,5432
SAN ANTONIO,25376,5685
SHERMAN,22616,6025
TEMPLE,16502,7330
TEXARKANA,19415,4488
TOMBALL,27436,4726
TYLER,38300,4620
VICTORIA,21598,5387
WACO,16723,4594
WEATHERFORD,16813,4476
WEBSTER,37502,5309
WESLACO,19620,5966
WHITNEY,4372,4190
WICHITA FALLS,23687,5218
