city,avgCoveredCharges,averagePayments
ABILENE,38581,6443
AMARILLO,21636,5576
ARLINGTON,26667,6118
ATHENS,59134,6318
AUSTIN,33140,6735
BEAUMONT,31295,6205
BEDFORD,34931,5978
BROWNSVILLE,56986,8039
BROWNWOOD,26948,5906
BRYAN,35457,6668
CONROE,49058,6684
CORPUS CHRISTI,40178,6834
CYPRESS,57528,7734
DALLAS,25776,8117
DENISON,25012,6532
DENTON,30939,6521
EDINBURG,60989,8558
EL PASO,51984,6355
FORT WORTH,26017,6877
GALVESTON,19460,15138
GARLAND,25023,8305
GREENVILLE,21021,6658
HOUSTON,29763,8261
HUNTSVILLE,23724,6494
IRVING,21595,6431
KATY,27219,6547
KERRVILLE,16638,6126
KILLEEN,21953,6124
KINGWOOD,54158,6807
LONGVIEW,27512,6224
LUBBOCK,41491,7171
LUFKIN,38369,5491
MIDLAND,19237,6510
ODESSA,24197,7122
PARIS,19956,6490
PLANO,36674,6076
ROUND ROCK,21375,5944
ROWLETT,30666,5914
SAN ANGELO,26875,6320
SAN ANTONIO,33926,7361
SEGUIN,19992,6342
SUGAR LAND,38061,6240
TEMPLE,18644,8094
TEXARKANA,27177,5444
THE WOODLANDS,31578,6231
TYLER,42904,5892
VICTORIA,37625,5959
WACO,20797,5874
WAXAHACHIE,21462,6246
WEATHERFORD,45337,5828
WEBSTER,62320,6553
WICHITA FALLS,31279,6757
