city,avgCoveredCharges,averagePayments
ABILENE,38167,8501
AMARILLO,29000,8393
ARLINGTON,35383,8971
ATHENS,45277,9330
AUSTIN,45816,9419
BEAUMONT,41018,8828
BEDFORD,30875,8475
BROWNSVILLE,58977,12204
BROWNWOOD,37145,8441
BRYAN,42380,9354
CONROE,62995,9580
CORPUS CHRISTI,63571,9739
DALLAS,41046,10655
DECATUR,44591,8887
DENISON,38314,9856
EDINBURG,78486,12342
EL PASO,78661,10339
FORT WORTH,41967,9540
FREDERICKSBURG,18375,8943
GALVESTON,29406,23478
GARLAND,29726,9971
GREENVILLE,29956,9623
HARLINGEN,46329,16152
HOUSTON,36257,9983
KATY,40911,9901
KERRVILLE,23491,8882
KINGWOOD,57118,10750
LAKE JACKSON,34344,9318
LAREDO,90782,11275
LONGVIEW,36202,8860
LUBBOCK,50364,9541
LUFKIN,50785,8244
MCALLEN,73903,11623
MIDLAND,32414,9153
MINERAL WELLS,21280,10456
NACOGDOCHES,21075,9016
ODESSA,33660,10584
PARIS,32155,9236
PASADENA,51951,9380
RICHMOND,35004,10102
SAN ANGELO,30723,8611
SAN ANTONIO,44455,10589
SEGUIN,22775,9171
TEMPLE,28389,10793
TEXARKANA,34837,8540
TYLER,54735,9068
VICTORIA,44579,8516
WACO,24021,8322
WEBSTER,78381,9277
WESLACO,31689,10429
WICHITA FALLS,33351,9244
