city,avgCoveredCharges,averagePayments
ABILENE,17429,3479
ALLEN,15378,3881
AMARILLO,13348,3463
ARLINGTON,14126,3724
ATHENS,22888,3864
AUSTIN,24318,4157
BAYTOWN,32576,4367
BEAUMONT,16510,3672
BEDFORD,14753,3640
BIG SPRING,16677,3905
BRYAN,15120,4005
COLLEGE STATION,23276,4042
CONROE,30320,3976
CORPUS CHRISTI,24510,4104
DALLAS,18859,4714
DENISON,16608,3912
DENTON,27197,3839
EDINBURG,28107,5182
EL PASO,31977,4731
FORT STOCKTON,10430,4615
FORT WORTH,15611,4122
GARLAND,15984,4990
GRAPEVINE,14856,3462
HARLINGEN,18056,4638
HOUSTON,18493,4933
JOURDANTON,21695,4560
KERRVILLE,14177,3707
LAKE JACKSON,17282,3861
LAREDO,23758,4653
LONGVIEW,15070,3732
LUBBOCK,28458,3698
LUFKIN,19744,3440
MCALLEN,25020,4907
MIDLAND,15413,3874
NORTH RICHLAND,25861,4463
ODESSA,15179,4791
PALESTINE,12624,3804
PARIS,12451,3858
PASADENA,26471,4081
PLANO,21506,3725
ROUND ROCK,10421,3441
SAN ANGELO,16734,3652
SAN ANTONIO,19044,4434
SEGUIN,8788,3817
SUGAR LAND,20105,4320
TEMPLE,9960,5080
TEXARKANA,13866,3664
TYLER,24340,3601
VICTORIA,22570,3548
WACO,12376,3914
WEBSTER,31737,3844
WESLACO,17287,4457
WICHITA FALLS,19828,4092
