city,avgCoveredCharges,averagePayments
ABILENE,23099,4503
AMARILLO,19385,4671
ARLINGTON,32963,5361
ATHENS,34321,4976
AUSTIN,28821,5365
BAYTOWN,38060,5735
BEAUMONT,26048,4657
BEDFORD,21622,4421
BROWNSVILLE,31635,6381
BROWNWOOD,19704,4459
BRYAN,23997,5190
COLLEGE STATION,40599,5138
CONROE,55816,5071
CORPUS CHRISTI,33923,5423
CORSICANA,18439,4826
CROCKETT,19876,4682
CYPRESS,42245,5465
DALLAS,26831,5761
DECATUR,16897,4649
DENISON,27403,5478
DENTON,29652,4823
EDINBURG,32966,6651
EL PASO,39443,5993
ENNIS,22688,5542
FORT WORTH,24468,5359
GALVESTON,20810,12690
GARLAND,20427,5489
GRAPEVINE,19849,4456
GREENVILLE,18025,5044
HARLINGEN,30905,6614
HOUSTON,30211,6618
HUMBLE,23490,5191
IRVING,18213,4956
JOURDANTON,20688,4805
KATY,22867,5843
KAUFMAN,16262,4844
KERRVILLE,12505,4734
KINGSVILLE,35095,4527
KINGWOOD,39856,5212
KYLE,29510,7184
LAKE JACKSON,20824,4970
LAREDO,46529,6781
LIVINGSTON,23121,4411
LONGVIEW,28569,4752
LUBBOCK,40546,5529
LUFKIN,31711,4416
MCALLEN,34092,6214
MCKINNEY,34859,4885
MIDLAND,19733,4936
MISSION,18286,6409
NACOGDOCHES,20818,4661
ODESSA,26394,5915
PARIS,12963,5108
PASADENA,38500,5687
PLANO,39234,4820
PORT ARTHUR,28910,4749
RICHMOND,29310,5357
ROUND ROCK,21559,4837
ROWLETT,31361,4929
SAN ANGELO,23419,4677
SAN ANTONIO,29617,5499
SHERMAN,17252,4751
SUGAR LAND,31211,4616
SULPHUR SPRINGS,11108,4778
TEMPLE,15234,5666
TEXARKANA,20746,4794
THE WOODLANDS,33705,7641
TOMBALL,28376,4950
TYLER,42218,5351
VICTORIA,31481,4515
WACO,17590,4746
WEBSTER,35181,5447
WESLACO,19139,5729
WICHITA FALLS,22995,5430
