city,avgCoveredCharges,averagePayments
ABILENE,26170,5074
ALICE,24360,4464
ALLEN,16196,5268
AMARILLO,18253,5001
ANGLETON,12408,5159
ANSON,8042,6932
ARANSAS PASS,11084,5724
ARLINGTON,28576,5515
ATHENS,26161,5082
AUSTIN,23396,5322
AZLE,12362,5133
BAY CITY,9793,5108
BAYTOWN,36101,6178
BEAUMONT,21377,4890
BEDFORD,18940,4880
BEEVILLE,19962,5944
BELLVILLE,8398,6003
BIG SPRING,23044,5039
BRENHAM,13484,5875
BRIDGEPORT,22330,6199
BROWNFIELD,7711,6717
BROWNSVILLE,39431,6784
BROWNWOOD,27363,4553
BRYAN,22800,5257
CAMERON,7399,5525
CARROLLTON,22000,5762
CARTHAGE,16918,5000
CEDAR PARK,17214,4820
CENTER,14120,5384
CHILDRESS,7280,5778
CLARKSVILLE,20316,4547
CLEBURNE,18198,4901
CLEVELAND,32549,5857
CLIFTON,9572,5225
COLLEGE STATION,33655,5269
COLUMBUS,7916,5899
COMANCHE,10593,4700
CONROE,34848,5223
CORPUS CHRISTI,27831,5293
CORSICANA,22376,5222
CROCKETT,19856,4809
CUERO,9667,5361
CYPRESS,37274,4619
DALLAS,23393,6141
DECATUR,20157,4868
DEL RIO,17250,4808
DENISON,17009,5494
DENTON,27995,5180
EAGLE PASS,20784,4537
EASTLAND,7072,4946
EDINBURG,26480,6736
EL PASO,34625,5766
ENNIS,21129,5304
FLORESVILLE,8717,5417
FLOWER MOUND,19142,4904
FORT STOCKTON,13174,5982
FORT WORTH,22196,5685
FREDERICKSBURG,11329,5401
FRISCO,39954,5058
GALVESTON,12580,11662
GARLAND,19051,5480
GILMER,25288,5012
GONZALES,8460,5779
GRAHAM,8797,5249
GRANBURY,23257,5162
GRAPEVINE,18070,4553
GREENVILLE,15998,5133
HAMILTON,9041,4530
HARLINGEN,20458,5990
HENDERSON,17444,4827
HILLSBORO,19108,4335
HOUSTON,22376,6094
HUMBLE,15994,5369
HUNTSVILLE,16622,5062
IRVING,18660,5136
JACKSBORO,3544,4863
JACKSONVILLE,30306,4978
JASPER,12254,5047
JOURDANTON,19405,5156
KATY,14670,5657
KAUFMAN,16561,4947
KERRVILLE,13369,4845
KILLEEN,14081,5026
KINGSVILLE,19442,4651
KINGWOOD,33596,5904
KYLE,41289,7001
LA GRANGE,8828,5072
LAKE JACKSON,13828,5118
LAREDO,20573,6153
LEVELLAND,9513,5739
LEWISVILLE,29775,5367
LIVINGSTON,38863,4798
LONGVIEW,19817,4821
LUBBOCK,29475,5965
LUFKIN,27331,4730
MANSFIELD,16329,4518
MARLIN,9667,6372
MARSHALL,16228,4751
MCALLEN,28243,6305
MCKINNEY,38320,5265
MESQUITE,25110,5214
MEXIA,14762,5266
MIDLAND,13666,5019
MINERAL WELLS,11225,5658
MISSION,14807,6534
MOUNT PLEASANT,11665,5404
MOUNT VERNON,21804,5973
NACOGDOCHES,19864,4699
NASSAU BAY,17602,5224
NOCONA,5082,5290
NORTH RICHLAND,24556,4598
ODESSA,21851,6191
ORANGE,18338,5376
PALESTINE,13093,4563
PAMPA,13191,4771
PARIS,14285,5174
PASADENA,23351,5348
PLAINVIEW,15079,5234
PLANO,26574,5165
PORT ARTHUR,24591,4919
RICHARDSON,14437,5047
RICHMOND,17028,5335
RIO GRANDE CITY,6735,5056
ROCKWALL,15963,5360
ROUND ROCK,22909,5241
ROWLETT,25427,4978
SAN ANGELO,18938,4716
SAN ANTONIO,20593,5873
SAN MARCOS,15261,4917
SEGUIN,12158,4908
SHERMAN,20634,4700
SMITHVILLE,12863,4628
SNYDER,10262,5412
SUGAR LAND,19882,5427
SULPHUR SPRINGS,8904,4558
SUNNYVALE,30860,9478
SWEETWATER,9932,6368
TEMPLE,14523,6123
TEXARKANA,17131,4644
TEXAS CITY,30470,4953
THE WOODLANDS,18549,4745
TOMBALL,20678,4772
TRINITY,19802,5972
TYLER,29317,4762
UVALDE,13350,6006
VICTORIA,23486,4742
WACO,15213,4816
WAXAHACHIE,14540,4664
WEATHERFORD,18261,4676
WEBSTER,34513,5162
WEIMAR,8131,4892
WESLACO,14122,5796
WHARTON,17547,5365
WHITNEY,3566,4180
WICHITA FALLS,22041,5554
WOODVILLE,11395,4993
