city,avgCoveredCharges,averagePayments
ASHLAND,88196,29382
BEND,88802,29555
COOS BAY,79852,35684
CORVALLIS,76749,27886
HILLSBORO,81594,26656
KLAMATH FALLS,59741,30693
MCMINNVILLE,69637,25473
MEDFORD,76769,24322
PORTLAND,61364,30515
SALEM,67146,26305
SPRINGFIELD,64271,26129
TUALATIN,37343,23466
