city,avgCoveredCharges,averagePayments
ALBANY,20094,5666
BAY SHORE,23915,6911
BINGHAMTON,9648,4631
BRONX,31065,11134
BROOKLYN,25137,10534
BUFFALO,14375,6595
COOPERSTOWN,12077,9892
CORTLANDT MANOR,53780,10683
ELMIRA,15051,5160
FLUSHING,22379,8412
FOREST HILLS,20481,7612
GLENS FALLS,17162,6487
HUNTINGTON,20849,5733
KINGSTON,23463,6394
LOCKPORT,10756,6602
MANHASSET,37133,8376
MIDDLETOWN,20868,6057
MINEOLA,43116,7936
MOUNT KISCO,26727,5842
NEW HYDE PARK,33002,9595
NEW ROCHELLE,14535,8487
NEW YORK,36083,10087
NEWBURGH,23602,6194
NORWICH,10272,6186
NYACK,20348,6709
OCEANSIDE,23587,6196
PATCHOGUE,35441,7432
PLATTSBURGH,12534,6844
PORT JEFFERSON,36147,5646
POUGHKEEPSIE,32589,6418
ROCHESTER,13636,7036
ROCKVILLE CENTR,25233,7258
ROSLYN,27619,6314
SCHENECTADY,17362,5150
SMITHTOWN,35725,5752
STATEN ISLAND,18579,8408
STONY BROOK,32993,9079
SUFFERN,43202,7361
SYRACUSE,15775,7103
TROY,12707,4829
UTICA,11659,5171
VALHALLA,50336,11076
WEST ISLIP,42619,6619
WHITE PLAINS,28668,5997
YONKERS,17510,7827
