city,avgCoveredCharges,averagePayments
ALBANY,14931,5282
AMSTERDAM,11226,4514
AUBURN,13398,5301
BATAVIA,13724,4887
BAY SHORE,24401,6716
BETHPAGE,27574,5812
BINGHAMTON,10369,4694
BROCKPORT,13865,4274
BRONX,27285,10608
BRONXVILLE,18796,5750
BROOKLYN,20124,9901
BUFFALO,11807,6197
CANANDAIGUA,7424,4261
CARMEL,18844,5896
CARTHAGE,12219,6091
CLIFTON SPRINGS,7604,4667
COBLESKILL,6401,6495
COOPERSTOWN,10373,7881
CORNING,8247,4833
CORTLAND,8228,5214
CORTLANDT MANOR,23379,5846
DANSVILLE,10870,5091
DUNKIRK,8452,4454
EAST MEADOW,13917,9777
ELMHURST,15078,10336
ELMIRA,12945,5315
FAR ROCKAWAY,21006,10218
FLUSHING,23837,8735
FOREST HILLS,19178,7356
GENEVA,7314,4879
GLEN COVE,24722,7201
GLENS FALLS,12545,4569
GLOVERSVILLE,12898,5400
GOUVERNEUR,8399,6207
GREENPORT,26844,6737
HAMILTON,9972,5314
HARRIS,18027,6134
HORNELL,9152,5541
HUDSON,10532,5068
HUNTINGTON,21895,5791
ITHACA,6522,5261
JAMAICA,12977,10353
JAMESTOWN,9168,4695
JOHNSON CITY,17694,5697
KENMORE,11576,4458
KINGSTON,22537,6086
LEWISTON,7903,5209
LOCKPORT,8902,5343
LONG BEACH,20322,7047
MALONE,10664,5877
MANHASSET,33487,8287
MASSENA,9448,5652
MEDINA,6950,5319
MIDDLETOWN,26168,5885
MINEOLA,28663,8080
MOUNT KISCO,17309,6468
MOUNT VERNON,14379,8222
NEW HYDE PARK,36275,9818
NEW ROCHELLE,14980,8474
NEW YORK,29135,9658
NEWARK,13027,4791
NEWBURGH,21162,5972
NIAGARA FALLS,10427,6200
NORWICH,18059,6475
NYACK,31549,6503
OCEANSIDE,24465,6165
OGDENSBURG,7172,5078
OLEAN,8496,4641
ONEIDA,12090,5424
ONEONTA,7498,4851
OSWEGO,13190,6216
PATCHOGUE,40325,6331
PLAINVIEW,21880,6339
PLATTSBURGH,19269,7033
PORT JEFFERSON,29412,5970
PORT JERVIS,27676,6609
POTSDAM,9548,5454
POUGHKEEPSIE,29182,6174
RHINEBECK,23040,5649
RIVERHEAD,30057,6152
ROCHESTER,10270,5889
ROCKVILLE CENTR,23702,6151
ROME,11523,4774
ROSLYN,22909,5844
SARANAC LAKE,11531,6151
SARATOGA SPRING,17536,4548
SCHENECTADY,21104,5668
SLEEPY HOLLOW,24194,7112
SMITHTOWN,36864,5713
SOUTHAMPTON,21950,6586
STATEN ISLAND,20562,8013
STONY BROOK,30473,9675
SUFFERN,29804,6467
SYRACUSE,14725,6450
TROY,13693,5002
UTICA,11663,4882
VALHALLA,35820,9808
VALLEY STREAM,27411,5930
WARSAW,4356,6131
WARWICK,22570,5553
WATERTOWN,16396,8066
WELLSVILLE,7337,4963
WEST ISLIP,31047,6273
WHITE PLAINS,18690,5903
YONKERS,18294,7786
