city,avgCoveredCharges,averagePayments
ALBANY,41244,8469
AMSTERDAM,16835,6121
AUBURN,18487,7372
BAY SHORE,30904,8925
BETHPAGE,34122,7822
BINGHAMTON,10700,6424
BRONX,43972,14636
BRONXVILLE,25665,8140
BROOKLYN,36416,14641
BUFFALO,22077,8802
CARMEL,36934,8209
COOPERSTOWN,17013,10554
CORNING,15112,6402
CORTLANDT MANOR,34306,8415
EAST MEADOW,24851,13894
ELMHURST,29042,15653
ELMIRA,17214,6879
FAR ROCKAWAY,31588,13399
FLUSHING,27819,12139
FOREST HILLS,32944,10151
GENEVA,11609,6530
GLEN COVE,30610,8192
GLENS FALLS,14048,6220
HARRIS,22635,8608
HUDSON,15141,6851
HUNTINGTON,33867,7746
ITHACA,10758,6495
JAMAICA,18576,14526
JAMESTOWN,11529,6526
JOHNSON CITY,16899,7474
KENMORE,7599,5957
KINGSTON,31282,8428
LEWISTON,17084,7255
LONG BEACH,26609,9350
LOWVILLE,10727,7617
MALONE,9105,7354
MANHASSET,51844,12091
MEDINA,7963,7046
MIDDLETOWN,45780,8258
MINEOLA,63269,10564
MOUNT KISCO,22198,8046
NEW HYDE PARK,51948,14118
NEW ROCHELLE,19450,11507
NEW YORK,43282,13531
NEWBURGH,36099,8280
NYACK,35802,9086
OCEANSIDE,38704,8558
ONEONTA,10381,6376
PATCHOGUE,61704,8392
PLAINVIEW,38544,8833
PLATTSBURGH,19867,9548
PORT JEFFERSON,37965,8451
PORT JERVIS,45588,9131
POTSDAM,12241,7655
POUGHKEEPSIE,44376,8601
RHINEBECK,30740,7796
RIVERHEAD,31836,8311
ROCHESTER,17469,8405
ROCKVILLE CENTR,36221,8272
ROSLYN,39625,9026
SARANAC LAKE,15996,7629
SARATOGA SPRING,19383,6167
SCHENECTADY,23578,6470
SLEEPY HOLLOW,38295,9727
SMITHTOWN,47031,8154
SOUTHAMPTON,39938,9229
STATEN ISLAND,36271,11616
STONY BROOK,33601,11320
SUFFERN,41941,8989
SYRACUSE,23757,9581
TROY,20840,6508
UTICA,19691,6574
VALHALLA,93843,19371
VALLEY STREAM,32359,8040
WATERTOWN,26429,10617
WEST ISLIP,43896,8746
WHITE PLAINS,23523,8538
YONKERS,25402,10698
