city,avgCoveredCharges,averagePayments
ALBANY,28730,7449
AMSTERDAM,13080,4809
AUBURN,21636,5866
BAY SHORE,23466,7272
BETHPAGE,24709,6271
BRONX,24426,13334
BRONXVILLE,26132,7181
BROOKLYN,21580,11152
BUFFALO,14980,6977
CARMEL,23642,6347
COOPERSTOWN,13749,8304
CORNING,8093,4706
CORTLANDT MANOR,23810,6413
EAST MEADOW,19185,11272
ELMHURST,28424,12486
ELMIRA,12989,5689
FAR ROCKAWAY,21811,12575
FLUSHING,19660,9747
FOREST HILLS,19176,8251
GLEN COVE,24101,6536
GLENS FALLS,11924,4665
HUDSON,13239,5977
HUNTINGTON,26444,6193
JAMAICA,11352,11417
JAMESTOWN,8884,5177
JOHNSON CITY,13289,6231
KINGSTON,26906,7053
MANHASSET,52758,9948
MIDDLETOWN,32648,6443
MINEOLA,36406,8971
MOUNT KISCO,18342,6154
MOUNT VERNON,10370,8643
NEW HYDE PARK,41033,10629
NEW ROCHELLE,15810,9240
NEW YORK,38030,11605
NEWBURGH,23420,6720
NYACK,23216,6969
OCEANSIDE,23067,6629
OSWEGO,17971,7244
PATCHOGUE,40758,6591
PLAINVIEW,32402,6842
PLATTSBURGH,24020,9492
PORT JEFFERSON,35321,7094
POUGHKEEPSIE,30336,6973
RHINEBECK,22840,6248
RIVERHEAD,28915,6907
ROCHESTER,17342,7883
ROCKVILLE CENTR,23046,6403
ROME,10616,5107
ROSLYN,38261,6291
SARATOGA SPRING,15246,4933
SCHENECTADY,16066,5522
SLEEPY HOLLOW,19788,7608
SMITHTOWN,32807,6236
SOUTHAMPTON,25678,7036
STATEN ISLAND,24661,9035
STONY BROOK,40047,11411
SUFFERN,33856,7311
SYRACUSE,23722,8441
TROY,15763,5188
UTICA,10960,5097
VALHALLA,78508,17129
VALLEY STREAM,27154,6559
WATERTOWN,17107,8515
WEST ISLIP,27216,6725
WHITE PLAINS,24876,6690
YONKERS,15437,8517
