city,avgCoveredCharges,averagePayments
ALBANY,32092,8432
AMSTERDAM,21149,6984
AUBURN,21173,7862
BAY SHORE,26762,11158
BETHPAGE,28525,8284
BINGHAMTON,9937,7132
BRONX,28897,16067
BRONXVILLE,33931,8789
BROOKLYN,31231,15375
BUFFALO,18293,10762
CARMEL,31822,8516
COOPERSTOWN,17327,11135
CORNING,11582,7259
CORTLANDT MANOR,43197,8601
ELMIRA,23055,8059
FAR ROCKAWAY,22628,16134
FLUSHING,28818,13251
FOREST HILLS,24958,11048
GLEN COVE,22121,8961
GLENS FALLS,19712,9128
HUNTINGTON,36241,10658
JAMAICA,19593,15073
JOHNSON CITY,21933,8278
KINGSTON,56508,13852
MANHASSET,56720,12686
MIDDLETOWN,32241,8828
MINEOLA,47689,11572
MOUNT KISCO,17842,8519
NEW HYDE PARK,69504,16561
NEW ROCHELLE,17359,12100
NEW YORK,40732,14257
NEWBURGH,32141,9024
NIAGARA FALLS,14922,10024
NYACK,52627,9771
OCEANSIDE,37278,9008
OSWEGO,21186,8309
PATCHOGUE,108093,15337
PLAINVIEW,46507,9657
PORT JEFFERSON,28573,8230
PORT JERVIS,28830,9858
POUGHKEEPSIE,39464,9550
ROCHESTER,12969,8868
ROCKVILLE CENTR,55130,10429
ROSLYN,36513,9890
SARATOGA SPRING,21123,6621
SCHENECTADY,32961,8255
SMITHTOWN,39079,8348
STATEN ISLAND,26206,12333
STONY BROOK,43469,14426
SUFFERN,32606,9802
SYRACUSE,28068,11309
UTICA,28185,7963
VALLEY STREAM,54114,9575
WATERTOWN,22747,11099
WEST ISLIP,57635,9758
WHITE PLAINS,30269,8580
YONKERS,42550,12920
