city,avgCoveredCharges,averagePayments
ALBANY,20626,4889
AMSTERDAM,9142,3246
AUBURN,9269,3735
BATAVIA,7107,3403
BAY SHORE,19178,4763
BETHPAGE,15703,3909
BINGHAMTON,5430,3317
BRONX,15578,8416
BRONXVILLE,11001,3958
BROOKLYN,14125,6983
BUFFALO,9669,4173
CORNING,7566,3374
CORTLAND,6709,3639
EAST MEADOW,12683,7151
ELMHURST,12541,7777
ELMIRA,11833,3481
FAR ROCKAWAY,19725,6972
FLUSHING,14730,5738
FOREST HILLS,14918,5263
GLEN COVE,13506,4185
GLENS FALLS,8417,3212
GLOVERSVILLE,10943,3735
GOUVERNEUR,5174,4396
HUDSON,10159,3543
HUNTINGTON,15196,4057
JAMAICA,12060,8536
JOHNSON CITY,12982,3849
KINGSTON,17580,4404
LEWISTON,6559,3623
LOCKPORT,5206,3712
MALONE,6859,3654
MANHASSET,26444,5655
MASSENA,5370,3945
MIDDLETOWN,20501,4103
MINEOLA,30281,5739
MOUNT KISCO,9110,3958
MOUNT VERNON,13557,5846
NEW HYDE PARK,29268,6821
NEW ROCHELLE,8553,5632
NEW YORK,18604,6714
NEWARK,7638,3359
NEWBURGH,17465,4193
NYACK,20506,4575
OCEANSIDE,13226,4183
OLEAN,5508,3269
OSWEGO,10067,3827
PATCHOGUE,23562,4400
PLAINVIEW,13895,4335
PLATTSBURGH,13681,4816
PORT JEFFERSON,17778,3892
PORT JERVIS,19253,4581
POTSDAM,6744,3864
POUGHKEEPSIE,19445,4418
RHINEBECK,10434,3896
RIVERHEAD,12452,4287
ROCKVILLE CENTR,20249,4457
ROME,15788,3232
ROSLYN,21043,3920
SARANAC LAKE,9054,3935
SCHENECTADY,9362,3472
SLEEPY HOLLOW,13154,4924
SOUTHAMPTON,12019,4634
STATEN ISLAND,16258,5363
STONY BROOK,18611,6250
SUFFERN,20660,4765
SYRACUSE,15118,5000
UTICA,12543,3584
VALHALLA,29196,6759
VALLEY STREAM,11800,4121
WARWICK,20034,3896
WEST ISLIP,21559,4457
WHITE PLAINS,14619,3970
YONKERS,14448,5412
