city,avgCoveredCharges,averagePayments
ALBANY,87458,34593
AUBURN,49722,31193
BAY SHORE,89200,42439
BETHPAGE,90948,34116
BINGHAMTON,60241,30199
BRONX,184429,61560
BRONXVILLE,150550,47225
BROOKLYN,115060,61894
BUFFALO,96572,40697
CARMEL,108202,33821
COOPERSTOWN,100593,51719
CORTLAND,40720,32077
CORTLANDT MANOR,140750,40863
ELMIRA,89855,33923
FLUSHING,105391,49539
FOREST HILLS,90904,45712
GLENS FALLS,66216,30684
HUNTINGTON,118448,40370
JAMESTOWN,73354,29750
JOHNSON CITY,73621,33163
KINGSTON,109143,39952
MANHASSET,178510,50675
MIDDLETOWN,156445,39941
MINEOLA,162765,45014
MOUNT KISCO,71264,34361
NEW HYDE PARK,169496,57434
NEW ROCHELLE,140374,67009
NEW YORK,161828,60385
NEWBURGH,81733,33882
NYACK,131030,38667
OCEANSIDE,146538,39430
PATCHOGUE,221079,42905
PLAINVIEW,131336,43061
PLATTSBURGH,83015,44317
PORT JEFFERSON,125323,37340
POUGHKEEPSIE,128338,36613
RIVERHEAD,123009,38442
ROCHESTER,72235,39400
ROCKVILLE CENTR,177901,51776
ROSLYN,161872,40041
SARANAC LAKE,49856,38858
SCHENECTADY,85614,29157
SMITHTOWN,156512,39666
SOUTHAMPTON,80121,37151
STATEN ISLAND,116759,48209
STONY BROOK,187214,59096
SUFFERN,156790,40714
SYRACUSE,99833,43652
TROY,52332,28316
UTICA,74400,32650
VALHALLA,358278,101796
WATERTOWN,98702,56542
WEST ISLIP,158267,39693
WHITE PLAINS,87311,39411
YONKERS,98679,47668
