city,avgCoveredCharges,averagePayments
ALBANY,18119,5501
AUBURN,15584,4944
BAY SHORE,19768,6195
BETHPAGE,20006,5148
BINGHAMTON,7256,4167
BRONX,21136,9792
BRONXVILLE,15120,5103
BROOKLYN,16930,9050
BUFFALO,12137,5620
CARMEL,17450,5074
COOPERSTOWN,9233,6785
CORTLANDT MANOR,24950,5257
EAST MEADOW,12283,8692
ELMHURST,10098,9794
ELMIRA,13036,5504
FAR ROCKAWAY,17793,9389
FLUSHING,18378,7782
FOREST HILLS,16731,6880
GLEN COVE,15316,5643
GLENS FALLS,9536,4136
HARRIS,13712,5306
HUNTINGTON,21395,5363
ITHACA,10351,4584
JAMAICA,10647,9252
JAMESTOWN,7536,4279
JOHNSON CITY,11229,4917
KENMORE,9666,4059
KINGSTON,20793,5610
LEWISTON,5771,4739
LOCKPORT,5771,4853
LONG BEACH,20075,6444
MANHASSET,34785,7357
MASSENA,6329,5155
MIDDLETOWN,32040,5404
MINEOLA,46938,7038
MOUNT KISCO,15494,5306
NEW HYDE PARK,28111,8667
NEW ROCHELLE,16132,7524
NEW YORK,50425,10903
NEWBURGH,22122,5494
NYACK,21415,5894
OCEANSIDE,18443,5389
OLEAN,5826,4224
PATCHOGUE,33760,5680
PLAINVIEW,20526,5802
PLATTSBURGH,13620,6192
PORT JEFFERSON,35026,5603
PORT JERVIS,26615,5716
POUGHKEEPSIE,29144,6144
RIVERHEAD,17548,5549
ROCHESTER,15210,5884
ROCKVILLE CENTR,22272,5494
ROSLYN,35214,5036
SCHENECTADY,11306,4389
SLEEPY HOLLOW,22421,6200
SMITHTOWN,38778,5388
SOUTHAMPTON,19172,5809
STATEN ISLAND,18933,7340
STONY BROOK,27171,8433
SUFFERN,26481,5978
SYRACUSE,16151,6635
TROY,9728,4252
UTICA,12088,4423
VALHALLA,37914,9041
VALLEY STREAM,19930,5539
WATERTOWN,16165,6938
WEST ISLIP,26359,5859
WHITE PLAINS,14727,5173
YONKERS,10937,6891
