city,avgCoveredCharges,averagePayments
ALBANY,14711,3655
AMSTERDAM,8291,3258
AUBURN,8281,3817
BATAVIA,7829,3329
BAY SHORE,18201,4684
BETHPAGE,17258,3816
BINGHAMTON,6285,3252
BRONX,21274,7200
BRONXVILLE,11835,3917
BROOKLYN,18715,6907
BUFFALO,7710,4214
CANANDAIGUA,5591,3215
CARMEL,16722,3876
CARTHAGE,7913,4215
COOPERSTOWN,7622,5242
CORNING,9250,3297
CORTLAND,6073,3564
CORTLANDT MANOR,14210,3984
DANSVILLE,5936,3501
EAST MEADOW,10436,6758
ELMHURST,9791,7415
ELMIRA,9488,3556
FAR ROCKAWAY,16423,6853
FLUSHING,15401,6011
FOREST HILLS,17434,5087
GENEVA,4746,3341
GLEN COVE,15152,4326
GLENS FALLS,8445,3150
GLOVERSVILLE,11617,3869
GREENPORT,16609,4567
HAMILTON,8887,3467
HARRIS,15524,4083
HUDSON,9659,3624
HUNTINGTON,16067,4050
ITHACA,6066,3627
JAMAICA,9935,7140
JAMESTOWN,8547,3211
JOHNSON CITY,10495,3902
KENMORE,5905,3110
KINGSTON,15467,4215
LEWISTON,7256,3598
LOCKPORT,6721,3676
LONG BEACH,14114,4744
LOWVILLE,7276,4120
MANHASSET,23086,5676
MASSENA,6714,3837
MEDINA,3968,3634
MIDDLETOWN,24252,4022
MINEOLA,29516,5337
MOUNT KISCO,11288,4072
MOUNT VERNON,14976,5744
NEW HYDE PARK,25608,6986
NEW ROCHELLE,9976,5670
NEW YORK,18735,6486
NEWARK,7081,3289
NEWBURGH,19293,4118
NIAGARA FALLS,7657,4217
NORWICH,11754,4092
NYACK,19513,4623
OCEANSIDE,13936,4129
OGDENSBURG,6202,3545
OLEAN,6613,3171
ONEIDA,8616,3702
ONEONTA,6194,3329
OSWEGO,9835,3740
PATCHOGUE,23247,4226
PLAINVIEW,15785,4284
PLATTSBURGH,10663,4713
PORT JEFFERSON,21510,3976
PORT JERVIS,17537,4473
POTSDAM,5426,3778
POUGHKEEPSIE,18595,4073
RIVERHEAD,15231,4189
ROCHESTER,6091,4064
ROCKVILLE CENTR,19653,4177
ROME,12957,3274
ROSLYN,18028,4040
SARATOGA SPRING,11392,3139
SCHENECTADY,8311,3386
SLEEPY HOLLOW,16578,4799
SMITHTOWN,25700,3938
SOUTHAMPTON,15074,4452
STATEN ISLAND,15280,5494
STONY BROOK,16528,5941
SUFFERN,23366,4483
SYRACUSE,7939,4156
TROY,11809,3318
UTICA,9477,3339
VALHALLA,23350,6565
VALLEY STREAM,17761,4346
WARWICK,18639,3890
WATERTOWN,12877,5199
WELLSVILLE,5473,3358
WEST ISLIP,22813,4535
WHITE PLAINS,11715,3875
YONKERS,13053,5235
