city,avgCoveredCharges,averagePayments
ALBANY,127736,44659
BAY SHORE,100973,43548
BETHPAGE,74538,34116
BINGHAMTON,60548,33819
BRONX,93836,66124
BRONXVILLE,211735,58778
BROOKLYN,99567,64512
BUFFALO,80402,40766
CORTLANDT MANOR,101885,34011
EAST MEADOW,152093,80369
FAR ROCKAWAY,99861,63170
FLUSHING,85047,56004
FOREST HILLS,123812,48886
GLEN COVE,81288,39925
GLENS FALLS,68544,33568
HARRIS,56806,30013
HUNTINGTON,97287,35657
JAMAICA,78401,63131
JOHNSON CITY,72919,38031
KENMORE,64245,31866
KINGSTON,157431,49801
MANHASSET,194874,56791
MIDDLETOWN,136310,38794
MINEOLA,185527,53594
MOUNT VERNON,73522,51001
NEW HYDE PARK,160940,62492
NEW ROCHELLE,103082,57440
NEW YORK,212138,65858
NEWBURGH,98219,35318
NYACK,151435,41780
OCEANSIDE,120709,40412
PATCHOGUE,211704,43774
PLAINVIEW,129815,42305
PLATTSBURGH,67979,46190
PORT JEFFERSON,164777,42810
PORT JERVIS,124029,44785
POUGHKEEPSIE,139593,41722
RIVERHEAD,147691,40449
ROCHESTER,71258,41714
ROCKVILLE CENTR,120458,39935
ROSLYN,143633,42288
SCHENECTADY,100144,33180
SMITHTOWN,155893,37973
STATEN ISLAND,112365,50588
STONY BROOK,247735,87249
SUFFERN,208208,48016
SYRACUSE,102205,48173
UTICA,71182,36104
VALHALLA,517381,140255
VALLEY STREAM,96576,42390
WATERTOWN,78238,55367
WEST ISLIP,195520,44603
WHITE PLAINS,88509,37987
YONKERS,63702,47742
