city,avgCoveredCharges,averagePayments
ALBANY,40398,11876
AMSTERDAM,21304,10336
AUBURN,34035,12154
BAY SHORE,46329,15155
BETHPAGE,42541,12655
BINGHAMTON,23832,10568
BRONX,52932,23322
BRONXVILLE,37444,12561
BROOKLYN,39764,21807
BUFFALO,26392,13423
CANANDAIGUA,24032,9968
CARMEL,60010,13134
COOPERSTOWN,31346,17019
CORNING,30095,10724
CORTLAND,24140,11781
CORTLANDT MANOR,64764,13153
EAST MEADOW,29560,21979
ELMHURST,30285,24732
ELMIRA,23054,11702
FAR ROCKAWAY,43563,24460
FLUSHING,36761,18310
FOREST HILLS,43487,16209
GENEVA,22083,11206
GLEN COVE,50853,13499
GLENS FALLS,26490,11376
GREENPORT,41787,15142
HARRIS,39773,13317
HORNELL,24166,12253
HUDSON,25639,11477
HUNTINGTON,43942,12379
ITHACA,21067,10970
JAMAICA,35067,22182
JAMESTOWN,29722,10375
JOHNSON CITY,30782,12370
KENMORE,21540,10132
KINGSTON,38372,13462
LONG BEACH,37965,15500
MANHASSET,68128,17654
MIDDLETOWN,55078,13172
MINEOLA,57179,16705
MOUNT KISCO,31389,12623
NEW HYDE PARK,77784,21443
NEW ROCHELLE,31410,17874
NEW YORK,63594,20886
NEWBURGH,45948,13337
NYACK,48801,14097
OCEANSIDE,41314,12989
OLEAN,19262,10440
PATCHOGUE,72173,13649
PLAINVIEW,49168,14046
PLATTSBURGH,31932,15584
PORT JEFFERSON,53426,12942
PORT JERVIS,72031,14810
POTSDAM,21277,12279
POUGHKEEPSIE,52364,14025
RHINEBECK,40634,12485
RIVERHEAD,63976,14127
ROCHESTER,22196,12629
ROCKVILLE CENTR,49678,13589
ROME,32003,10776
ROSLYN,67357,13222
SARATOGA SPRING,34597,9955
SCHENECTADY,48485,11368
SLEEPY HOLLOW,65374,15912
SMITHTOWN,69049,12386
SOUTHAMPTON,48895,13800
STATEN ISLAND,51235,18206
STONY BROOK,65395,19649
SUFFERN,70510,14519
SYRACUSE,30032,13914
TROY,29748,10613
UTICA,25510,10741
VALHALLA,109738,21895
VALLEY STREAM,50275,13234
WATERTOWN,25717,17071
WEST ISLIP,72328,14008
WHITE PLAINS,37309,12786
YONKERS,36782,17113
