city,avgCoveredCharges,averagePayments
ALBANY,29260,6197
AUBURN,11139,5770
BAY SHORE,28857,6554
BETHPAGE,29029,5485
BINGHAMTON,9464,4533
BRONX,33967,10619
BRONXVILLE,16400,6171
BROOKLYN,26717,10135
BUFFALO,16805,6205
CARMEL,29790,5565
COOPERSTOWN,14398,7340
CORNING,14265,4643
CORTLANDT MANOR,26336,5721
EAST MEADOW,15932,9701
ELMHURST,14871,10241
ELMIRA,14496,5205
FAR ROCKAWAY,17517,7766
FLUSHING,22982,9001
FOREST HILLS,21500,7265
GLEN COVE,25144,6611
GLENS FALLS,9588,4603
HUDSON,14034,4905
HUNTINGTON,28673,5680
ITHACA,12036,4832
JAMAICA,12449,9786
JAMESTOWN,8113,4441
JOHNSON CITY,11829,5360
KENMORE,9284,4273
KINGSTON,22789,6047
LEWISTON,8851,5274
MANHASSET,32771,8443
MIDDLETOWN,34748,5769
MINEOLA,43199,7569
MOUNT KISCO,17242,5325
NEW HYDE PARK,33739,10122
NEW ROCHELLE,14610,8017
NEW YORK,31703,9567
NEWBURGH,29073,5927
NIAGARA FALLS,14423,6193
NYACK,30166,6342
OCEANSIDE,25309,6008
PATCHOGUE,54159,6200
PLAINVIEW,25212,6167
PLATTSBURGH,21023,7036
PORT JEFFERSON,26142,5379
POUGHKEEPSIE,29857,6021
RIVERHEAD,32002,5989
ROCHESTER,13108,6054
ROCKVILLE CENTR,22887,6352
ROSLYN,30010,6377
SCHENECTADY,17759,4960
SLEEPY HOLLOW,28371,6863
SMITHTOWN,37156,5363
SOUTHAMPTON,26084,7093
STATEN ISLAND,25952,8348
STONY BROOK,27681,8131
SUFFERN,38362,6405
SYRACUSE,17117,6726
UTICA,14562,4805
VALHALLA,45109,9571
VALLEY STREAM,25860,5723
WATERTOWN,17678,7368
WEST ISLIP,33071,6231
WHITE PLAINS,15626,5792
YONKERS,22654,7469
