city,avgCoveredCharges,averagePayments
ALBANY,16060,4925
AMSTERDAM,11702,4329
AUBURN,13307,5044
BATAVIA,11740,4564
BATH,8399,5147
BAY SHORE,20395,6322
BETHPAGE,21357,5267
BINGHAMTON,9940,4332
BROCKPORT,9663,3956
BRONX,26303,10093
BRONXVILLE,18164,5367
BROOKLYN,20965,9410
BUFFALO,11175,5851
CANANDAIGUA,8229,4061
CARMEL,22992,5328
CARTHAGE,12875,5808
CLIFTON SPRINGS,6740,4433
COOPERSTOWN,10536,7135
CORNING,9847,4550
CORTLAND,9211,4831
CORTLANDT MANOR,22152,5395
DANSVILLE,6822,4774
DUNKIRK,9032,4457
EAST MEADOW,16390,9378
ELMHURST,18969,10170
ELMIRA,12671,4857
FAR ROCKAWAY,24331,10297
FLUSHING,23781,8255
FOREST HILLS,21237,7108
GENEVA,6849,4461
GLEN COVE,20765,5640
GLENS FALLS,11133,4252
GLOVERSVILLE,15157,4868
GOWANDA,7314,4325
GREENPORT,28005,6289
HAMILTON,9552,4693
HARRIS,16268,5483
HORNELL,8181,5179
HUDSON,9948,4721
HUNTINGTON,21287,5459
ITHACA,6387,4574
JAMAICA,12872,9817
JAMESTOWN,8344,4334
JOHNSON CITY,12603,5112
KENMORE,8051,4208
KINGSTON,21079,5833
LEWISTON,7950,4891
LOCKPORT,9239,5007
LONG BEACH,24088,6545
LOWVILLE,5823,5716
MALONE,10545,5541
MANHASSET,32272,7682
MASSENA,7098,5232
MEDINA,6230,4877
MIDDLETOWN,28925,5504
MINEOLA,29428,7412
MOUNT KISCO,13637,5265
NEW HYDE PARK,34859,9407
NEW ROCHELLE,17279,7798
NEW YORK,29946,9232
NEWARK,11652,4493
NEWBURGH,21686,5707
NIAGARA FALLS,10603,5831
NORWICH,14605,5654
NYACK,27477,6138
OCEANSIDE,20310,5723
OGDENSBURG,8609,4883
OLEAN,7334,4535
ONEIDA,11736,5093
ONEONTA,8508,4476
OSWEGO,11166,5110
PATCHOGUE,40586,6091
PLAINVIEW,26199,6059
PLATTSBURGH,14166,6447
PORT JEFFERSON,27361,5434
PORT JERVIS,27861,6177
POTSDAM,8332,5106
POUGHKEEPSIE,23732,5824
RIVERHEAD,27415,5797
ROCHESTER,10400,5537
ROCKVILLE CENTR,23156,5798
ROME,14771,4489
ROSLYN,23777,5417
SARANAC LAKE,9644,5572
SARATOGA SPRING,16762,4185
SCHENECTADY,14524,4628
SLEEPY HOLLOW,25055,6609
SMITHTOWN,32694,5234
SOUTHAMPTON,21271,6031
SPRINGVILLE,6339,4284
STATEN ISLAND,20223,7538
STONY BROOK,28114,8522
SUFFERN,27169,6080
SYRACUSE,14480,5986
TROY,12809,4492
UTICA,11425,4658
VALHALLA,49238,10487
VALLEY STREAM,23173,5417
WARSAW,5095,5756
WARWICK,19729,5207
WATERTOWN,17034,8000
WELLSVILLE,5056,4358
WEST ISLIP,37315,6000
WHITE PLAINS,16996,5376
YONKERS,15132,7285
